id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
936,def timed limit def decorate func def newfunc *arg **kw start time time result func *arg **kw end time time if end - start > limit raise Time Expired ' Timelimit %s exceeded' % limit return resultnewfunc make decorator func newfunc return newfuncreturn decorate,When must test finish to pass ?,within specified time limit,Within time limit,3,3,3,3,3,3,3,3,,,,,False
937,def get Sides Minimum Three Based On Precision element Node radius return max get Sides Based On Precision element Node radius 3,Does the code get the number of polygon sides ?,Yes,Yes.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
938,def idzr aid A k A np asfortranarray A m n A shapew idzr aidi m n k idx proj id idzr aid A k w if k n proj np array [] dtype 'complex 128 ' order 'F' else proj proj reshape k n - k order 'F' return idx proj,How d i d of a complex matrix compute to a specified rank ?,using random sampling,Sampling,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
939,def logmgf from counts counts noise eps l q compute q noisy max counts noise eps return logmgf exact q 2 0 * noise eps l,Where can another go by 1 down ?,our setting,Down.,1,1,1,1,1,1,1,1,,,,,False
940,def get tests text True gui True packages None attrs []if text attrs append 'tests nogui' if gui attrs append 'tests gui' for module in get tests modules gui gui packages packages for attr in attrs for test in getattr module attr yield test,Where do all the tests yield ?,in the modules found by get_tests_modules,All tests yield from modules found by get_tests_modules.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
941,def start service cmd pidfile logfile os devnull chdir None logfh open logfile 'a' pidfh open pidfile 'w' proc subprocess Popen cmd stdout logfh stderr logfh cwd chdir pidfh write str proc pid pidfh close,For what purpose do the pid write ?,to pidfile,Starts a service in the background and writes its PID to a file.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
942,def get pixmap icon name global plugin icon resources plugin nameif not icon name startswith u'images/' pixmap Q Pixmap pixmap load I icon name return pixmapif plugin name local images dir get local images dir plugin name local image path os path join local images dir icon name replace u'images/' u'' if os path exists local image path pixmap Q Pixmap pixmap load local image path return pixmapif icon name in plugin icon resources pixmap Q Pixmap pixmap load From Data plugin icon resources[icon name] return pixmapreturn None,For what purpose does the code retrieve a qpixmap ?,for the named image,To retrieve a QPixmap,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
943,def handle crash w3 af core type value tb plugins '' if issubclass type Keyboard Interrupt handle keyboardinterrupt w3 af core exception traceback format exception type value tb exception '' join exception print exceptionclean exception cleanup bug report exception filename create crash file clean exception bug report win unhandled bug report Bug Report Window w3 af core ' Bugdetected ' clean exception filename plugins bug report win show,How is any exception not addressed ?,explicitly,Exceptions are not addressed explicitly in the code provided because it does not include any exception handling mechanisms.,3,3,3,3,3,3,3,3,,,,,False
944,def wait read fileno timeout None timeout exc timeout 'timedout' io get hub loop io fileno 1 return wait io timeout timeout exc,Till when does the code block the current greenlet ?,until * fileno * is ready to read,Till IO fileno is ready,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
945,def group to gid group func name '{ 0 } group to gid' format virtualname if opts get 'fun' '' func name log info ' Thefunction{ 0 }shouldnotbeusedon Windowssystems seefunctiondocsfordetails ' format func name return user to uid group,Where does the code convert the group to the gid on this system ?,under windows,It converts group to gid on Windows systems.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
946,def managedcloud vm return config get cloud config value 'managedcloud' vm opts default ' False' search global False,When should we wait for the managed cloud automation ?,before running,Always wait for managed cloud automation before running rackconnect automation,1,1,1,1,1,1,1,1,,,,,False
947,def stop path service names None project load project path debug ret {}result {}if isinstance project dict return projectelse try project stop service names if debug for container in project containers stopped True if service names is None or container get ' Name' [1 ] in service names container inspect if not inspected debug ret[container get ' Name' ] container inspect result[container get ' Name' ] 'stopped'except Exception as inst return handle except inst return standardize result True ' Stoppingcontainersviadocker-compose' result debug ret,Where do running containers stop ?,in the docker - compose file,Docker-compose,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
948,def validate date year month day hour minute valid Trueif year < 0 valid Falseif month < 1 or month > 12 valid Falseif day < 1 or day > 31 valid Falseif hour < 0 or hour > 23 valid Falseif minute < 0 or minute > 59 valid Falsereturn valid,In which direction do bad dates come ?,in,"Hence, bad dates come in out-of-range directions and are checked for validity using helper functions by_isvalidansidate and _isvalidansidatetime.",1,1,1,1,1,1,1,1,,,,,False
949,def resolve layer request typename permission 'base view resourcebase' msg PERMISSION MSG GENERIC **kwargs service typename typename split ' ' 1 if Service objects filter name service typename[ 0 ] exists service Service objects filter name service typename[ 0 ] return resolve object request Layer {'typename' service typename[ 1 ] if service[ 0 ] method 'C' else typename } permission permission permission msg msg **kwargs else return resolve object request Layer {'typename' typename} permission permission permission msg msg **kwargs,Does the code resolve the layer by the provided typename ?,Yes,"Yes, it does.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
950,def test multi column write table html fill values masked buffer output String IO t Table [[ 1 2 3 4] ['--' 'a' '--' 'b']] names 'a' 'b' masked True t['a'][ 0 2] np ma maskedt['b'][ 0 2] np ma maskedascii write t buffer output fill values [ ascii masked 'MASKED' ] format 'html' t expected Table [['MASKED' 'MASKED' 3 4] ['MASKED' 'MASKED' '--' 'b']] names 'a' 'b' buffer expected String IO ascii write t expected buffer expected format 'html' print buffer expected getvalue assert buffer output getvalue buffer expected getvalue,Where do masked values pass ?,in fill_values,"Masked values pass through `fill_values` to replace the missing data points with ""MASKED"".",2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
951,def get Integer From Character Length Line Offset character offset split Line step Length line From Character gcodec get String From Character Split Line character split Line if line From Character None return 0float Value float line From Character + offset / step Length return int round float Value,When does the code get the integer ?,after the first occurence of the character in the split line,"The integer is gotten after the first occurrence of the character in the split line, and the float is also gotten after the first occurrence of the character in the split line.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
952,@ assure identitydef authenticate connect True identity authenticate,Will you need to call this directly generally ?,No,"No, generally not.",3,3,3,3,3,3,3,3,,,,,False
953,def create gradient base color stop Q Point F 0 0 final Stop Q Point F 0 1 grad Q Linear Gradient stop final Stop grad set Stops [ 0 0 base color 0 5 base color 0 8 base color darker 105 1 0 base color darker 110 ] grad set Coordinate Mode Q Linear Gradient Object Bounding Mode return grad,How does the code create a default linear gradient ?,using base_color,Linear gradient with 4 color stops,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
954,def write config config newlines 2 succ write config config newlines changes format changes new config return format state result name '' result succ changes changes,Does the code write the given parameter config into the config file ?,Yes,"Yes, it writes the given parameter into the config file.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
955,def test generate accepted kwargs source dictionary {'argument 1 ' 1 'argument 2 ' 2 'hey' 'there' 'hi' 'hello'}kwargs hug introspect generate accepted kwargs function with kwargs 'bacon' 'argument 1 ' source dictionary assert kwargs source dictionary kwargs hug introspect generate accepted kwargs function with args 'bacon' 'argument 1 ' source dictionary assert kwargs {'argument 1 ' 1} kwargs hug introspect generate accepted kwargs function with neither 'argument 1 ' 'argument 2 ' source dictionary assert kwargs {'argument 1 ' 1 'argument 2 ' 2} kwargs hug introspect generate accepted kwargs function with both 'argument 1 ' 'argument 2 ' source dictionary assert kwargs source dictionary,For what purpose can kwargs filter for only those accepted correctly dynamically ?,to ensure hug introspection,Inspecting dynamic function arguments.,2,2,2,2,2,2,2,2,,,,,False
956,@register inclusion tag 'zinnia/tags/dummy html' takes context True def zinnia breadcrumbs context root name '' template 'zinnia/tags/breadcrumbs html' path context['request'] pathcontext object get context first object context ['object' 'category' 'tag' 'author'] context page context get 'page obj' breadcrumbs retrieve breadcrumbs path context object context page root name return {'template' template 'breadcrumbs' breadcrumbs},For what purpose do a breadcrumb return ?,for the application,Returns a template with breadcrumbs for use in rendering.,3,3,3,3,3,3,3,3,,,,,False
957,def multireader *streams class reader object def init self stream self stream streamdef call self self text self stream readlines threads []readers []for stream in streams cur Reader reader stream thread Threading Thread Threading Thread Start cur Reader readers append cur Reader threads append thread thread Start for thread in threads thread Join return [cur Reader text for cur Reader in readers],For what purpose does multiple threads read out at the same time ?,to avoid blocking,Avoiding blocking reads,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
958,def safe str cmp a b if isinstance a text type a a encode 'utf- 8 ' if isinstance b text type b b encode 'utf- 8 ' if builtin safe str cmp is not None return builtin safe str cmp a b if len a len b return Falserv 0if PY 2 for x y in izip a b rv ord x ^ ord y else for x y in izip a b rv x ^ y return rv 0,When does this function compare strings ?,in somewhat constant time,"In Python 2, the function compares strings in somewhat constant time.",2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
959,@pytest mark django dbdef test apiview delete rf view User API View as view user User Factory create username 'foo' request create api request rf 'delete' response view request assert response status code 405 assert User objects filter id user id count 1 response view request id user id assert response status code 200 assert User objects filter id user id count 0 with pytest raises Http 404 view request id user id,How do an object delete ?,using the api,Code creates and deletes a user via API.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
960,def total seconds td if hasattr td 'total seconds' return td total seconds else return td days * 86400 + td seconds * 10 ** 6 + td microseconds / 10 0 ** 6,Where does implementation total_second ?,local,A timedelta,1,1,1,1,1,1,1,1,,,,,False
961,def name matches name matches for m in matches if name endswith m return Trueif name lower endswith ' ' + m lower return Trueif name lower m lower return Truereturn False,What has any of the patterns in given matches ?,given name,A pattern match,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
962,def update nested original dict updates dict to update copy deepcopy original dict for key value in six iteritems updates if isinstance value dict sub dict update nested dict to update get key {} value dict to update[key] sub dictelse dict to update[key] updates[key]return dict to update,What does the code update in a nest dict ?,the leaf nodes,Leaf nodes,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
963,def get jinja error slug tb data try return [x for x in tb data if x[ 2 ] in 'top-leveltemplatecode' 'template' ][ -1 ]except Index Error pass,Where was the template error found ?,the line number,Traceback,1,1,1,1,1,1,1,1,,,,,False
964,def mounted processing device key net metadata dev path utils make dev path device partition 1 with utils tempdir as tmpdir err mount filesystem dev path tmpdir if not err try if not agent find guest agent tmpdir vfs vfsimpl VFS Local FS imgfile None imgfmt None imgdir tmpdir LOG info ' Manipulatinginterfacefilesdirectly' disk inject data into fs vfs key net metadata None None finally utils execute 'umount' dev path run as root True else LOG info ' Failedtomountfilesystem expectedfornon-linuxinstances %s' % err,How does callback run ?,with the image vdi attached,Callback runs when an event occurs and triggers a function to run.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
965,def run with reloader main func extra files None interval 1 reloader type 'auto' import signalreloader reloader loops[reloader type] extra files interval signal signal signal SIGTERM lambda *args sys exit 0 try if os environ get 'WERKZEUG RUN MAIN' 'true' t threading Thread target main func args t set Daemon True t start reloader run else sys exit reloader restart with reloader except Keyboard Interrupt pass,Does the code run the given function in an independent python interpreter ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
966,def copy globals source globs only names None ignore missing names False names to ignore dunder names to keep ' implements ' ' all ' ' imports ' cleanup globs True if only names if ignore missing names items k getattr source k NONE for k in only names else items k getattr source k for k in only names else items iteritems source dict copied []for key value in items if value is NONE continueif key in names to ignore continueif key startswith ' ' and key not in dunder names to keep continueglobs[key] valuecopied append key if cleanup globs if 'copy globals' in globs del globs['copy globals']return copied,What defined in source ?,attributes,Attributes.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
967,def read ssh data remote conn delay 1 time sleep delay return remote conn recv 65535,Did the data from the ssh channel use a delay based mechansim ?,No,"No, delay based mechanism used.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
968,def html escape s if s is None return '' html getattr s ' html ' None if html is not None and callable html return s html if not isinstance s string types unicode getattr s ' unicode ' None if unicode is not None and callable unicode s s unicode else s str s s escape s True if isinstance s text type s s encode 'ascii' 'xmlcharrefreplace' return text s,In which direction did any non - string objects pass to strings ?,into it,Into it.,3,3,3,3,3,3,3,3,,,,,False
969,def obliquity jd algorithm 2006 T jd - jd 2000 / 36525 0 if algorithm 2006 p -4 34 e- 08 -5 76 e- 07 0 0020034 -0 0001831 -46 836769 84381 406 corr 0elif algorithm 2000 p 0 001813 -0 00059 -46 815 84381 448 corr -0 02524 * T elif algorithm 1980 p 0 001813 -0 00059 -46 815 84381 448 corr 0else raise Value Error u'invalidalgorithmyearforcomputingobliquity' return np polyval p T + corr / 3600 0,Where does the code compute the obliquity of the earth ?,at the requested julian date,The code computes the obliquity of the earth at the requested Julian date.,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
970,def on commit func using None get connection using on commit func,When be register func called ?,when the current transaction is committed,Function `func` registers to be called on commit.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
971,def load market data trading day None trading days None bm symbol '^GSPC' if trading day is None trading day get calendar 'NYSE' trading dayif trading days is None trading days get calendar 'NYSE' all sessionsfirst date trading days[ 0 ]now pd Timestamp utcnow last date trading days[ trading days get loc now method 'ffill' - 2 ]br ensure benchmark data bm symbol first date last date now trading day tc ensure treasury data bm symbol first date last date now benchmark returns br[br index slice indexer first date last date ]treasury curves tc[tc index slice indexer first date last date ]return benchmark returns treasury curves,For what purpose do benchmark returns and treasury yield curves load ?,for the given calendar and benchmark symbol,Benchmark returns and treasury yield curves load for risk modeling and simulation purposes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
972,def create exception cls name module parent None if not parent parent Exceptionreturn subclass exception name parent module,How do an exception class create ?,dynamically,`Exception class create: dynamically.`,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
973,def suite s Test Suite for suite in test suites s add Test suite return s,For what purpose does a test suite build ?,for the geos tests,"A test suite builds a collection of test cases for a specific purpose, such as testing functionality or ensuring compatibility with different versions of software.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
974,def env is exposed env return salt utils check whitelist blacklist env whitelist opts ['hgfs env whitelist'] blacklist opts ['hgfs env blacklist'],Do it compare against a whitelist and blacklist ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
975,def pstats 2 entries data entries dict allcallers dict for code info call info in data stats items code Code code co filename code co firstlineno code co name code info cc nc tt ct callers call infoentry Entry entry code codeentry callcount ccentry reccallcount nc - cc entry inlinetime ttentry totaltime ctentry calls list entries[code info] entryallcallers[code info] callers items for entry in entries itervalues entry label c Profile label entry code entry callers allcallers get entry label [] for entry caller call info in entry callers entries[entry caller] calls append entry call info return entries values,In which direction do serialized pstats convert to a list of raw entries ?,back,"
Backward",3,3,3,3,3,3,3,3,,,,,False
976,def wallclock for operation results operation operation results itertools ifilter lambda r r['metric']['type'] 'wallclock' and r['operation']['type'] operation results values [r['value'] for r in operation results]return mean values,Where do a process run ?,in a particular scenario,Process runs.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
977,def get Complex By Prefix Begin End element Node prefix Begin prefix End value Complex value Complex get Complex By Prefix element Node prefix Begin value Complex if prefix End in element Node attributes return 0 5 * get Complex By Prefix element Node value Complex + value Complex prefix End else return value Complex,In which direction does the code get complex ?,from element node,Left to right,1,1,1,1,1,1,1,1,,,,,False
978,def get xmodule instance args request task id request info {'username' request user username 'user id' request user id 'ip' request META['REMOTE ADDR'] 'agent' request META get 'HTTP USER AGENT' '' decode 'latin 1 ' 'host' request META['SERVER NAME']}xmodule instance args {'xqueue callback url prefix' get xqueue callback url prefix request 'request info' request info 'task id' task id}return xmodule instance args,For what purpose did parameters need ?,for instantiating xmodule instances,Logs activity,1,1,1,1,1,1,1,1,,,,,False
979,def potential before i input string return i - 2 > 0 and input string[i] input string[ i - 2 ] and input string[ i - 1 ] not in seps,Where do what s ?,before it,Converts input string to a datetime object.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
980,def var Or population toolbox lambda cxpb mutpb assert cxpb + mutpb < 1 0 ' Thesumofthecrossoverandmutationprobabilitiesmustbesmallerorequalto 1 0 'offspring []for in xrange lambda op choice random random if op choice < cxpb ind 1 ind 2 map toolbox clone random sample population 2 ind 1 ind 2 toolbox mate ind 1 ind 2 del ind 1 fitness valuesoffspring append ind 1 elif op choice < cxpb + mutpb ind toolbox clone random choice population ind toolbox mutate ind del ind fitness valuesoffspring append ind else offspring append random choice population return offspring,Do an evolutionary algorithm apply only the variation part ?,Yes,Yes.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
981,def test copy function doc to method doc def f1 object a b c ' Docstringforf 1 \n\n Parameters\n----------\nobject object\n Someobject Thisdescriptionalsohas\n\nblanklinesinit \na int\n Parametera\nb int\n Parameterb\n'passdef f2 object ' Docstringforf 2 \n\n Parameters\n----------\nobject object\n Onlyoneparameter\n\n Returns\n-------\nnothing \n'passdef f3 object ' Docstringforf 3 \n\n Parameters\n----------\nobject object\n Onlyoneparameter\n'passdef f4 object ' Docstringforf 4 'passdef f5 object ' Docstringforf 5 \n\n Parameters\n----------\n Returns\n-------\nnothing \n'passclass A @copy function doc to method doc f1 def method f1 self a b c pass@copy function doc to method doc f2 def method f2 self 'method f3 owndocstring'pass@copy function doc to method doc f3 def method f3 self passassert equal A method f1 doc ' Docstringforf 1 \n\n Parameters\n----------\na int\n Parametera\nb int\n Parameterb\n' assert equal A method f2 doc ' Docstringforf 2 \n\n Returns\n-------\nnothing \nmethod f3 owndocstring' assert equal A method f3 doc ' Docstringforf 3 \n\n' assert raises Value Error copy function doc to method doc f4 A method f1 assert raises Value Error copy function doc to method doc f5 A method f1,How do function docstring use as method docstrings ?,re,"Functions can be used as docstrings for methods by setting the `doc` attribute of the method object to the desired value, which is retrieved using the `copy` function.",1,1,1,1,1,1,1,1,,,,,False
982,def windows get fileid path import win 32 filefrom pywintypes import errorif isbytestring path path path decode filesystem encoding try h win 32 file Create File W path 0 0 None win 32 file OPEN EXISTING win 32 file FILE FLAG BACKUP SEMANTICS 0 try data win 32 file Get File Information By Handle h finally win 32 file Close Handle h except error Environment Error return Nonereturn data[ 4 ] data[ 8 ] data[ 9 ],How does the fileid identify actual file contents ?,uniquely,Unique identifier,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
983,def expand cube metadata metadata metadata dict metadata if not 'name' in metadata raise Model Error ' Cubehasnoname' links metadata get 'dimensions' [] if links links expand dimension links metadata['dimensions'] if 'hierarchies' in metadata dim hiers dict metadata['hierarchies'] for link in links try hiers dim hiers pop link['name'] except Key Error continuelink['hierarchies'] hiersif dim hiers raise Model Error ' Therearehierarchiesspecifiedfornon-linkeddimensions %s ' % dim hiers keys nonadditive metadata pop 'nonadditive' None if 'measures' in metadata measures []for attr in metadata['measures'] attr expand attribute metadata attr if nonadditive attr['nonadditive'] attr get 'nonadditive' nonadditive measures append attr metadata['measures'] measuresif links metadata['dimensions'] linksreturn metadata,For what purpose does metadata expand ?,to be as complete as possible cube metadata,"It expands cube metadata to include additional information, converts all values to Unicode strings, adds salt-cloud-profile, and returns a dictionary of metadata based on a metadata key for a specific host.",1,1,1,1,1,1,1,1,,,,,False
984,def wrap exception notifier None publisher id None event type None level None def inner f def wrapped self context *args **kw try return f self context *args **kw except Exception as e with excutils save and reraise exception if notifier payload dict exception e call dict safe utils getcallargs f *args **kw cleansed cleanse dict call dict payload update {'args' cleansed} temp level levelif not temp level temp level notifier ERRO Rtemp type event typeif not temp type temp type f name notifier notify context publisher id temp type temp level payload return functools wraps f wrapped return inner,For what purpose does this decorator wrap a method ?,to catch any exceptions that may get thrown,Catches Exceptions,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
985,def setup args parser cli build arg parser parser add argument '-j' '--uuid' help 'UUI Dofthe Virtual Machineyouwanttoreboot ' parser add argument '-n' '--name' help 'DNS Nameofthe Virtual Machineyouwanttoreboot ' parser add argument '-i' '--ip' help 'IP Addressofthe Virtual Machineyouwanttoreboot' my args parser parse args return cli prompt for password my args,What does the code add to allow the vm name or uuid to be set ?,additional args,Args parser allows VM name or UUID to be set.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
986,def update dashboard profile payload {'dashboard' dashboard 'overwrite' True}request url '{ 0 }/api/dashboards/db' format profile get 'grafana url' response requests post request url headers {' Authorization' ' Bearer{ 0 }' format profile get 'grafana token' } json payload return response json,What does the code update ?,a specific dashboard,It updates a specific Grafana dashboard.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
987,def list catalogs results 30 start 0 result util callm '%s/%s' % 'catalog' 'list' {'results' results 'start' start} cats [ Catalog **util fix d for d in result['response']['catalogs']]start result['response']['start']total result['response']['total']return Result List cats start total,Where did all catalogs create ?,on this api key args,Catalogs created from API key args.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
988,def parse irc colors string in string utils to str string parsed string ''parts RE ANSI ESCAPES split in string + [''] for part sep in zip parts[ 2] parts[ 1 2] pstring RE IRC COLOR sub sub irc part parsed string + '%s%s' % pstring sep[ 0 ] strip parsed string RE MXP sub '\\ 2 ' parsed string return parsed string,For what purpose do args replace with irc color markers ?,to,To parse IRC color codes.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
989,def fix exe for code signing filename exe data Mach O filename cmds exe data headers[ 0 ] commandsfile size exe data headers[ 0 ] sizefor c in cmds if c[ 0 ] get cmd name 'LC SYMTAB' data c[ 1 ]new strsize file size - data stroff data strsize new strsizelinkedit cmds[ 3 ][ 1 ]new segsize file size - linkedit fileoff linkedit filesize new segsizelinkedit vmsize new segsizefp open exe data filename 'rb+' exe data write fp fp close,For what purpose does the code fix the mach - o headers ?,to make code signing possible,Code fixes Mach-O headers for code signing purposes.,3,3,3,3,3,3,3,3,,,,,False
990,def exec python *args **kwargs cmdargs kwargs wrap python args kwargs return exec command *cmdargs **kwargs,Where do python script run ?,in a subprocess,  In a subprocess,2,3,3,3,3,3,3,3,2.0,3.0,3.0,3.0,True
991,def enable plugin name runas None if runas is None and not salt utils is windows runas salt utils get user cmd [ get rabbitmq plugin 'enable' name]ret salt ['cmd run all'] cmd runas runas python shell False return format response ret ' Enabled',How does the code enable a rabbitmq plugin ?,via the rabbitmq - plugins command,Enables a RabbitMQ plugin via the `rabbitmq-plugins` command.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
992,def logout request auth logout request info request u' Successfullyloggedout' return redirect next url request or get script prefix,In which direction do the user log ?,out,Left,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
993,def only once fn once [fn]def go *arg **kw if once once fn once pop return once fn *arg **kw return go,When is it called ?,exactly once,Exactly once.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
994,def match Previous Literal expr rep Forward def copy Token To Repeater s l t if t if len t 1 rep << t[ 0 ] else tflat flatten t as List rep << And [ Literal tt for tt in tflat] else rep << Empty expr add Parse Action copy Token To Repeater call During Try True return rep,Where did the tokens match ?,in a previous expression,"
Previous Literal expr.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
995,def setup args parser cli build arg parser parser add argument '-j' '--uuid' help 'BIOSUUI Dofthe Virtual Machineyouwanttoreboot ' parser add argument '-n' '--name' help 'DNS Nameofthe Virtual Machineyouwanttoreboot ' parser add argument '-i' '--ip' help 'IP Addressofthe Virtual Machineyouwanttoreboot' my args parser parse args return cli prompt for password my args,For what purpose does the code add additional args ?,to allow the vm name or uuid to be set,To set vm name or uuid,2,2,2,2,2,2,2,2,,,,,False
996,def extract external port client container identifier internal port container details client inspect container container identifier network settings container details[u' Network Settings']ports network settings[u' Ports']details ports[u'{}/tcp' format internal port ]host port int details[ 0 ][u' Host Port'] Message new message type u'acceptance extract external port' host port host port write return host port,What does the code inspect ?,a running container for the external port number on which a particular internal port is exposed,The code inspects an external port exposed by a container.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
997,def symptom minimum password age greater than expires days min age CONF security compliance minimum password ageexpires CONF security compliance password expires daysreturn min age > expires if min age > 0 and expires > 0 else False,When does the password expire ?,days,The code validates the format of the user's password.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
998,def sign pkey data digest data text to bytes and warn 'data' data digest obj lib EVP get digestbyname byte string digest if digest obj ffi NULL raise Value Error ' Nosuchdigestmethod' md ctx ffi new 'EVP MD CTX*' md ctx ffi gc md ctx lib EVP MD CTX cleanup lib EVP Sign Init md ctx digest obj lib EVP Sign Update md ctx data len data pkey length P Key bits pkey + 7 // 8 signature buffer ffi new 'unsignedchar[]' pkey length signature length ffi new 'unsignedint*' final result lib EVP Sign Final md ctx signature buffer signature length pkey pkey if final result 1 raise current error return ffi buffer signature buffer signature length[ 0 ] [ ],How do data sign ?,with a digest,Data sign with digest using EVP method.,3,3,3,3,3,3,3,3,,,,,False
999,def cert get serial cert return cert serial,How do serial number fetch from the certificate ?,code,The serial number is fetched from the certificate using the `serial` method of the `CertificateRequest` object.,1,1,1,1,1,1,1,1,,,,,False
1000,def cast to server context server params topic msg return get impl cast to server CONF context server params topic msg,Does a remote method return anything ?,No,Yes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1001,def mpf norm mpf prec sign man expt bc mpfif not man if not bc return mpf zeroelse return mpffrom mpmath libmp backend import MP Zrv mpf normalize sign MPZ man expt bc prec rnd return rv,When should zero be returned ?,when the mantissa is 0,Mantissa is 0.,3,3,3,3,3,3,3,3,,,,,False
1002,def chgid name gid pre gid salt ['file group to gid'] name if gid pre gid return Truecmd 'groupmod-g{ 0 }{ 1 }' format gid name salt ['cmd run'] cmd python shell False post gid salt ['file group to gid'] name if post gid pre gid return post gid gid return False,For what purpose do the gid change ?,for a named group cli example,To change the GID of the file's group.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
1003,def handle sort key model name sort key None sort keys extra {'meter' ['user id' 'project id'] 'resource' ['user id' 'project id' 'timestamp']}sort keys sort keys extra[model name]if not sort key return sort keystry sort keys remove sort key except Value Error passfinally sort keys insert 0 sort key return sort keys,In which direction do sort keys generate according to the passed in sort key ?,from user,Descending,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1004,def get expiration seconds expiration if isinstance expiration datetime timedelta now NOW replace tzinfo UTC expiration now + expiration if isinstance expiration datetime datetime micros microseconds from datetime expiration expiration micros // 10 ** 6 if not isinstance expiration six integer types raise Type Error ' Expectedanintegertimestamp datetime ortimedelta Got%s' % type expiration return expiration,When do expiration convert to a number of seconds ?,in the future,"
Future.",1,1,1,1,1,1,1,1,,,,,False
1005,def Cache Stats formatted results kinds and sizes dict kind['kind name'] kind['total bytes'] for kind in formatted results memcache set KINDS AND SIZES VAR kinds and sizes namespace MEMCACHE NAMESPACE,When did kind size values retrieve ?,last,last,3,3,3,3,3,3,3,3,,,,,False
1006,"def make html patterns tags any 'builtin' ['<' '[\\?/]?>' ' ?< < *? ? [>] '] keywords any 'keyword' ['[\\w -]*? ? '] string any 'string' ['"" *?""'] comment any 'comment' ['< -- *?-->'] multiline comment start any 'multiline comment start' ['< --'] multiline comment end any 'multiline comment end' ['-->'] return ' ' join [comment multiline comment start multiline comment end tags keywords string]",How did from idlelib inspire ?,strongly,"Idlelib inspired the Python language, strongly.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1007,@block user agents@login required@permission required 'wiki purge document' @check readonly@process document pathdef purge document request document slug document locale document get object or 404 Document deleted objects all slug document slug locale document locale if request method 'POST' and 'confirm' in request POST document purge return redirect reverse 'wiki document' args document slug locale document locale else return render request 'wiki/confirm purge html' {'document' document},How do a deleted document purge ?,permanently,Document purge,1,1,1,1,1,1,1,1,,,,,False
