id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
1157,def send remote request request result queue logging debug ' Sendingremoterequest {0 }' format request body result queue put urlfetch request,In which direction does a task request send to the appropriate host ?,out,Out,3,3,3,3,3,3,3,3,,,,,False
1158,def add url url pp None script None cat None priority None nzbname None if 'http' not in url returnif not pp or pp '- 1 ' pp Noneif script and script lower 'default' script Noneif cat and cat lower 'default' cat Nonelogging info ' Fetching%s' url msg T ' Tryingtofetch NZ Bfrom%s' % url future nzo Nzb Queue do generate future msg pp script cat url url priority priority nzbname nzbname URL Grabber do add url future nzo return future nzo nzo id,How does the code add nzb ?,based on a url,Adds NZB.,3,3,3,2,1,1,1,1,3.0,3.0,3.0,2.0,True
1159,def worker create context **values worker set updated at field values worker models Worker **values session get session try with session begin worker save session except db exc DB Duplicate Entry raise exception Worker Exists type values get 'resource type' id values get 'resource id' return worker,What does the code create from optional arguments ?,a worker entry,Creates a new Worker entry.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1160,def tamper payload **kwargs headers kwargs get 'headers' {} headers['X-originating-IP'] '127 0 0 1'return payload,For what purpose does the code append a http header x - originating - ip ?,to bypass waf protection of varnish firewall notes,"The code appends an HTTP header ""X-Originating-IP"" with the value ""127.0.0.1"" to bypass WAF protection of varnish firewall notes.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1161,def expr from dict rep *gens result []for monom coeff in rep items term [coeff]for g m in zip gens monom if m term append Pow g m result append Mul *term return Add *result,Does the code convert a multinomial form into an expression ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1162,def timestamp index index return '%s-%s' % index datetime datetime now strftime '%Y%m%d%H%M%S',When does index - yyyymmddhhmmss return ?,with the current time,Current datetime,2,1,2,1,2,1,2,1,,,,,False
1163,def median iterable sort True s sorted iterable if sort is True else list iterable n len s if n 0 raise Value Error 'median argisanemptysequence' if n % 2 0 return float s[ n // 2 - 1 ] + s[ n // 2 ] / 2 return s[ n // 2 ],What does the value separate from the higher half of values in the list ?,the lower half,The median.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1164,def pytest terminal summary terminalreporter try get ipython except Name Error returnif not terminalreporter stats get u'failed' returnterminalreporter ensure newline terminalreporter write line u' Sometestsareknowntofailwhenrunfromthe I Pythonprompt especially butnotlimitedtotestsinvolvingloggingandwarninghandling Unlessyouarecertainastothecauseofthefailure pleasecheckthatthefailureoccursoutside I Pythonaswell Seehttp //docs astropy org/en/stable/known issues html#failing-logging-tests-when-running-the-tests-in-ipythonformoreinformation ' yellow True bold True,For what purpose do a warning output to ipython users ?,in case any tests failed,Warnings for ipython users = Tests fail,1,1,1,1,1,1,1,1,,,,,False
1165,def asint text if text is not None return int text,How does a string convert to an integer ?,safely,"It converts to an integer safely through the ""int"" function.",1,1,2,3,3,3,3,3,1.0,1.0,2.0,3.0,True
1166,def list pkgs versions as list False **kwargs versions as list salt utils is true versions as list if salt utils is true kwargs get 'removed' return {}if 'pkg list pkgs' in context if versions as list return context ['pkg list pkgs']else ret copy deepcopy context ['pkg list pkgs'] salt ['pkg resource stringify'] ret return retret {}cmd '/usr/bin/pkginfo-x'lines salt ['cmd run'] cmd splitlines for index line in enumerate lines if index % 2 0 name line split [0 ] strip if index % 2 1 version num line split [1 ] strip salt ['pkg resource add pkg'] ret name version num salt ['pkg resource sort pkglist'] ret context ['pkg list pkgs'] copy deepcopy ret if not versions as list salt ['pkg resource stringify'] ret return ret,How did the packages instal currently ?,as a dict,The packages are installed currently as a dict and have been installed for some time.,2,2,2,2,2,2,2,2,,,,,False
1167,def load config xdg aj home os path join os path expanduser '~' ' local' 'share' 'autojump' if is osx and os path exists xdg aj home migrate osx xdg data config if not os path exists config['data path'] return {}parse lambda line line strip split ' DCTB ' correct length lambda x len x 2 tupleize lambda x x[ 1 ] float x[ 0 ] try with open config['data path'] 'r' encoding 'utf- 8 ' errors 'replace' as f return dict imap tupleize ifilter correct length imap parse f except IO Error EOF Error return load backup config,In which direction did a dictonary load ?,from data file,"
A dictionary loaded from a YAML file.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1168,def check valid abd naming pattern None if pattern is None pattern sickrage sr Core sr Config NAMING PATTER Nsickrage sr Core sr Logger debug u' Checkingwhetherthepattern' + pattern + u'isvalidforanair-by-dateepisode' valid validate name pattern abd True return valid,For what purpose can the name be parsed to its original form back ?,for an air - by - date format,Back to its original air-by-date format.,3,3,3,3,3,3,3,3,,,,,False
1169,def Get Num Non Visible Files file list return len [f for f in file list if not Buffer Is Visible Get Buffer Number For Filename f False ],When are files not are open in visible windows ?,curerntly,Not currently open,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1170,def get size fileno import fcntlimport termiosbuf array array 'h' if six PY 2 else u'h' [0 0 0 0] fcntl ioctl fileno termios TIOCGWINSZ buf return buf[ 0 ] buf[ 1 ],What does the code get ?,the size of this pseudo terminal,The code gets the size of a pseudo terminal.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
1171,def make image dict image def fetch attrs d attrs return dict [ a d[a] for a in attrs if a in d keys ] properties dict p['name'] p['value'] for p in image['properties'] if not p['deleted'] image dict fetch attrs image glance db IMAGE ATTRS image dict['properties'] properties limit locations image dict return image dict,Does the code create a dict representation of an image which we can use to serialize the image ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1172,def absent name ip ret {'name' name 'changes' {} 'result' None 'comment' ''}if not isinstance ip list ip [ip]comments []for ip in ip if not salt ['hosts has pair'] ip name ret['result'] Truecomments append ' Host{ 0 } {1 } alreadyabsent' format name ip elif opts ['test'] comments append ' Host{ 0 } {1 }needstoberemoved' format name ip elif salt ['hosts rm host'] ip name ret['changes'] {'host' name}ret['result'] Truecomments append ' Removedhost{ 0 } {1 } ' format name ip else ret['result'] Falsecomments append ' Failedtoremovehost' ret['comment'] '\n' join comments return ret,For what purpose do the named host is absent name the host remove ip the ip addr(s ) of the host ?,to remove,To remove a host from a Salt Master.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1173,def exit success jid ext source None ret dict data list job jid ext source ext source minions data[' Minions']result data[' Result']for minion in minions if minion in result and 'return' in result[minion] ret[minion] True if result[minion]['return'] else False else ret[minion] Falsereturn ret,For what purpose do the jid jid successfully ?,to look up,The jid is used to look up the result of a previously executed job.,3,3,3,3,3,3,3,3,,,,,False
1174,def compute targets ex rois gt rois labels assert ex rois shape[ 0 ] gt rois shape[ 0 ] assert ex rois shape[ 1 ] 4 assert gt rois shape[ 1 ] 4 targets bbox transform ex rois gt rois if cfg TRAIN BBOX NORMALIZE TARGETS PRECOMPUTED targets targets - np array cfg TRAIN BBOX NORMALIZE MEANS / np array cfg TRAIN BBOX NORMALIZE STDS return np hstack labels[ np newaxis] targets astype np float 32 copy False,For what purpose do bounding - box regression targets compute ?,for an image,Targets to compute: Bounding box regression.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1175,def sysctl cmdline p subprocess Popen cmdline shell 1 stdout subprocess PIPE result p communicate [0 ] strip split [1 ]if PY 3 result str result sys stdout encoding try return int result except Value Error return result,What does the code expect ?,a sysctl command with an argument,A system control interface that returns a string representation of the process's arguments.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1176,def copy weights teacher model student model layer names for name in layer names weights teacher model get layer name name get weights student model get layer name name set weights weights,In which direction do weights copy to student_model ?,from teacher_model,From teacher_model to student_model,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
1177,def retry flaky run test factory None if run test factory is None run test factory testtools Run Testreturn partial Retry Flaky run test factory,For what purpose do a runtest object wrap ?,so that flaky tests are retried,Retries flaky tests using a runtest object,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1178,"def test base modules regex pyi builder pyi builder test source ""\nimportresources testmod\nprint 'OK' \n""",Does the regex for excluding modules listed in py3_base_modules exclude other modules ?,No,"No, it does not exclude other modules.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1179,def receive message topic name subscription name pubsub client pubsub Client topic pubsub client topic topic name subscription topic subscription subscription name results subscription pull return immediately True print ' Received{}messages ' format len results for ack id message in results print '*{} {} {}' format message message id message data message attributes if results subscription acknowledge [ack id for ack id message in results],Does the code receive a message from a pull subscription ?,Yes,"Yes, it receives messages from a pull subscription.",3,3,3,3,3,3,3,3,,,,,False
1180,def run cli module cli cliswitch module params['pn cliswitch']command module params['pn command']cmd shlex split cli result out err module run command cmd print cli cli split cliswitch [1 ]if result 0 module exit json command print cli msg '%s ' % command stderr err strip changed False if out module exit json command print cli msg '%s ' % command stdout out strip changed False else module exit json command cli msg '%s Nothingtodisplay ' % command changed False,Does this method execute the cli command on the target node(s ) ?,Yes,Yes,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
1181,def read path encoding 'utf- 8 ' comment ' ' if path if isinstance path basestring and os path exists path f open path 'rb' elif isinstance path basestring f path splitlines else f pathfor i line in enumerate f line line strip codecs BOM UTF 8 if i 0 and isinstance line str else line line line strip line decode utf 8 line encoding if not line or comment and line startswith comment continue yield line raise Stop Iteration,Where does an iterator return ?,over the lines in the file,An iterator returns over the lines in a file.,3,3,3,3,3,3,3,3,,,,,False
1182,def create node hostname username password name address ret {'name' name 'changes' {} 'result' False 'comment' ''}if opts ['test'] return test output ret 'create' params {'hostname' hostname 'username' username 'password' password 'name' name 'address' address} existing salt ['bigip list node'] hostname username password name if existing['code'] 200 ret['result'] Trueret['comment'] ' Anodebythisnamecurrentlyexists Nochangemade 'elif existing['code'] 404 response salt ['bigip create node'] hostname username password name address ret['result'] Trueret['changes']['old'] {}ret['changes']['new'] response['content']ret['comment'] ' Nodewassuccessfullycreated 'else ret load result existing ret return ret,When does it not exist ?,already,It does not exist if it was already created by another node with the same name.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
1183,"def Parse Rate rate if rate '0 ' return 0 0elements rate split '/' if len elements 2 raise Malformed Queue Configuration ' Rate""%s""isinvalid ' % rate number unit elementstry number float number except Value Error raise Malformed Queue Configuration ' Rate""%s""isinvalid ""%s""isnotanumber ' % rate number if unit not in 'smhd' raise Malformed Queue Configuration ' Rate""%s""isinvalid ""%s""isnotoneofs m h d ' % rate unit if unit 's' return numberif unit 'm' return number / 60 if unit 'h' return number / 60 * 60 if unit 'd' return number / 24 * 60 * 60",What does the code parse ?,a rate string in the form number / unit,Parses queue rate,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
1184,@contextmanagerdef pelican open filename mode u'rb' strip crs sys platform u'win 32 ' with codecs open filename mode encoding u'utf- 8 ' as infile content infile read if content[ 1] codecs BOM UTF 8 decode u'utf 8 ' content content[ 1 ]if strip crs content content replace u'\r\n' u'\n' yield content,Does the code open a file ?,Yes,"Yes, it opens a file.",2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1185,def test goto definition at zero assert Script 'a' 1 1 goto definitions [] s Script 'str' 1 1 goto definitions assert len s 1 assert list s [0 ] description 'classstr' assert Script '' 1 0 goto definitions [],When does unicode issues raise at zero ?,usually,Zero.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1186,def run in namespace f *args namespace namespace manager get namespace try namespace manager set namespace LOG NAMESPACE return f *args finally namespace manager set namespace namespace,Where does f call ?,while within the logs namespace,The function `f` calls within the `logs` namespace.,2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
1187,def mock auth auth function path from ckan authz import clear auth functions cachedef decorator func def wrapper *args **kwargs try with mock patch auth function path as mocked auth clear auth functions cache new args args + tuple [mocked auth] return value func *new args **kwargs finally clear auth functions cache return return valuereturn nose tools make decorator func wrapper return decorator,How do a ckan auth method mock in the context of a test function ?,easily,Easily mock CKAN auth method in test function using `mock` library.,3,3,3,3,3,3,3,3,,,,,False
1188,def append to conf paths option opt str value parser default to parser 'conf paths' [] if value not in parser values conf paths parser values conf paths append value,How is conf_paths none ?,by default,"The code adds ""mqtt light"" to the list of values in the parser's ""conf paths"" option.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1189,def in 6 get Randomized Iface Id ifaceid previous None s ''if previous is None d '' join chr x for x in xrange 256 for in xrange 8 s + random choice d previous ss inet pton socket AF INET 6 ' ' + ifaceid [8 ] + previous import md 5 s md 5 new s digest s1 s2 s[ 8] s[ 8 ] s1 chr ord s1 [ 0 ] 4 + s1 [ 1 ] s1 inet ntop socket AF INET 6 '\xff' * 8 + s1 [20 ]s 2 inet ntop socket AF INET 6 '\xff' * 8 + s2 [20 ]return s1 s2,Did the interface i d generation algorithm describe in rfc 3041 ?,Yes,"Yes, it is a description of the interface ID generation algorithm described in RFC 3041.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1190,def provider fw rule create context rule return IMPL provider fw rule create context rule,Where does the code add a firewall rule ?,at the provider level,Provider level,3,3,3,3,3,3,3,3,,,,,False
1191,"@mock s3 def test create existing bucket in us east 1 u'""\nhttp //docs aws amazon com/ Amazon S 3 /latest/API/ Error Responses html\n Yourpreviousrequesttocreatethenamedbucketsucceededandyoualready\nownit Yougetthiserrorinall AW Sregionsexcept US Standard \nus-east- 1 Inus-east- 1 region youwillget 200 OK butitisno-op if\nbucketexistsit Amazon S 3 willnotdoanything \n'conn boto s3 connect to region u'us-east- 1 ' conn create bucket u'foobar' bucket conn create bucket u'foobar' bucket name should equal u'foobar'",Where does a bucket exist already ?,in us,Already.,1,1,1,1,1,1,1,1,,,,,False
1192,@cronjobs registerdef dump user installs cron chunk size 100 user ids set Installed objects filter user enable recommendations True values list 'user' flat True path to cleanup os path join settings DUMPED USERS PATH 'users' task log info ' Cleaninguppath{ 0 }' format path to cleanup try for dirpath dirnames filenames in walk storage path to cleanup storage private storage for filename in filenames private storage delete os path join dirpath filename except OS Error passgrouping []for chunk in chunked user ids chunk size grouping append dump user installs subtask args [chunk] post zip users subtask immutable True ts chord grouping post ts apply async,For what purpose does tasks set ?,to do user install dumps,User install dumps.,3,3,3,3,3,3,3,3,,,,,False
1193,@util positional 2 def api name version description None hostname None audiences None scopes None allowed client ids None canonical name None auth None return Api Decorator name version description description hostname hostname audiences audiences scopes scopes allowed client ids allowed client ids canonical name canonical name auth auth,For what purpose does the code decorate a protorpc service class ?,for use by the framework above,Creates a document list client.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1194,def guess iface name netif with os popen '%s-l' % conf prog ifconfig as fdesc ifaces fdesc readline strip split '' matches [iface for iface in ifaces if iface startswith netif ]if len matches 1 return matches[ 0 ]return None,Do we guess the name of interfaces that are truncated from the output of ifconfig -l ?,No,"No, not truncated",3,3,3,3,3,3,3,3,,,,,False
1195,def copystream src dest size chunk size 10 ** 5 while size > 0 if size < chunk size data src read size else data src read chunk size length len data if length > size data length data[ size] size size - lengthif length 0 breakdest write data if length < chunk size breakdest seek 0 return,Why does this be here ?,because i think there is a bug in shutil,Repeatedly reads from `src` and writes to `dest` in chunks of `chunk_size`.,2,2,2,2,2,2,2,2,,,,,False
1196,def url fix s charset 'utf- 8 ' if isinstance s unicode s s encode charset 'ignore' scheme netloc path qs anchor urlparse urlsplit s path urllib 2 quote path '/%' qs urllib 2 quote qs ' & ' return urlparse urlunsplit scheme netloc path qs anchor,Why does spaces function found on internet nt like ?,for some reason,"Spaces in URLs can cause problems when not properly encoded or quoted, leading to issues with URL parsing and routing.",3,3,3,3,3,3,3,3,,,,,False
1197,def matthews corrcoef y true y pred sample weight None y type y true y pred check targets y true y pred if y type 'binary' raise Value Error '%sisnotsupported' % y type lb Label Encoder lb fit np hstack [y true y pred] y true lb transform y true y pred lb transform y pred mean yt np average y true weights sample weight mean yp np average y pred weights sample weight y true u cent y true - mean yt y pred u cent y pred - mean yp cov ytyp np average y true u cent * y pred u cent weights sample weight var yt np average y true u cent ** 2 weights sample weight var yp np average y pred u cent ** 2 weights sample weight mcc cov ytyp / np sqrt var yt * var yp if np isnan mcc return 0 0else return mcc,Where is the matthews correlation coefficient used as a measure of the quality of binary classifications ?,in machine learning,Binary classification,1,1,1,1,1,1,1,1,,,,,False
1198,def default config if salt utils systemd booted context and salt utils systemd version context > 207 return check systemd salt config return '/etc/sysctl conf',When do linux ignore /etc / sysctl ?,later,Linux ignores /etc/sysctl later for various reasons.,3,3,3,3,3,3,3,3,,,,,False
1199,def directives cmd '{ 0 }-L' format detect os ret {}out salt ['cmd run'] cmd out out replace '\n DCTB ' ' DCTB ' for line in out splitlines if not line continuecomps line split ' DCTB ' desc '\n' join comps[ 1 ] ret[comps[ 0 ]] descreturn ret,Where is the directive valid ?,where,"The directive is valid in the `format` part of the code, specifically in the `'{0}'-L'` string format that replaces the `{0}` placeholder with the value of the `cmd` variable, and then formats it as a list by splitting on newlines (`\n`) and joining the resulting list back together with the `-L` flag.",2,2,2,2,2,2,2,2,,,,,False
1200,def vm cputime vm None with get xapi session as xapi def info vm host rec get record by label xapi 'VM' vm host cpus len host rec['host CP Us'] if host rec is False return Falsehost metrics get metrics record xapi 'VM' host rec vcpus int host metrics['VCP Us number'] cputime int host metrics['VCP Us utilisation'][' 0 '] cputime percent 0if cputime cputime percent 1e- 07 * cputime / host cpus / vcpus return {'cputime' int cputime 'cputime percent' int '{ 0 0f}' format cputime percent }info {}if vm info[vm ] info vm return infofor vm in list domains info[vm ] info vm return info,Where did by the vms on this hyper use cputime ?,in a list of dicts,Cpu time used by vms on this hypervisor.,1,1,1,1,1,1,1,1,,,,,False
1201,def split keyword keyword split set re findall '\\w+' keyword return split,How do a keyword split on any non - alphanumeric character ?,in multiple ones,Splits on non-alphanumeric characters,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1202,def extract data input dir output dir if os path isdir output dir print ' Usingextracteddataat%s ' % output dir returnfor filename in 'data object label 2 zip' 'data object image 2 zip' 'devkit object zip' filename os path join input dir filename zf zipfile Zip File filename 'r' print ' Unzipping%s ' % filename zf extractall output dir,Where do zipfiles extract into output_dir ?,at input_dir,Output_dir,1,1,1,1,1,1,1,1,,,,,False
1203,def Custom Config Default pass,When wo that nt occur just anywhere else ?,a constant,No where else,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1204,def registered for course course user if user is None return Falseif user is authenticated return Course Enrollment is enrolled user course id else return False,For what purpose is user registered ?,for course,To check if a user is registered for a course,3,3,3,3,3,3,3,3,,,,,False
1205,def prepare input source source base '' if type source in String Types source xmlreader Input Source source elif hasattr source 'read' f sourcesource xmlreader Input Source source set Byte Stream f if hasattr f 'name' source set System Id f name if source get Byte Stream is None sysid source get System Id basehead os path dirname os path normpath base sysidfilename os path join basehead sysid if os path isfile sysidfilename source set System Id sysidfilename f open sysidfilename 'rb' else source set System Id urlparse urljoin base sysid f urllib urlopen source get System Id source set Byte Stream f return source,By how much did inputsource object resolve ?,fully,It resolves the input source completely by setting its System Id based on the provided base URL if necessary and opening it as a byte stream.,3,3,3,3,3,3,3,3,,,,,False
1206,@require POST@login requireddef hide tweet request if not settings CC ALLOW REMOVE return Http Response status 418 try id int request POST get 'id' except Value Error Type Error return Http Response Bad Request ' Invalid ID ' try tweet Tweet objects get pk id except Tweet Does Not Exist return Http Response Not Found ' Invalid ID ' if tweet reply to is not None or Tweet objects filter reply to tweet exists return Http Response Bad Request ' Tweetsthatarerepliesorhaverepliesmustnotbehidden ' try tweet hidden Truetweet save force update True except Exception as e return Http Response Server Error ' Anerroroccured {message}' format message e return Http Response 'ok',How does the code hide the tweet ?,with a given i d,"
Hides the tweet.",1,1,1,1,1,1,1,1,,,,,False
1207,def defer or apply func def closure future adapt if isinstance defer Deferred d Deferred future add Callback lambda r d callback adapt r return dreturn adapt future return closure,What applys an adapter method to a result regardless if it is a deferred or a concrete response ?,decorator,Decorator,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1208,def test simple concurrency pool make pool 1 1 for i in range 3 pool put Fake Tar Partition 1 pool join,Can a pool execute all submitted jobs at once ?,No,No,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1209,def test iht fit sample wrong class obj from sklearn cluster import K Meansest K Means iht Instance Hardness Threshold estimator est random state RND SEED assert raises Value Error iht fit sample X Y,When is an error raised ?,while passing a wrong classifier object,ValueError,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1210,def dot sys stdout write ' ' sys stdout flush,Till when is ioloop responsive ?,still,"Hence, during the execution of the code.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1211,def address pairs fields pairs list zip fields[ 2] fields[ 1 2] if len fields % 2 pairs append fields[ -1 ] return pairs,How do fields address ?,zips,Fields are addressed.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1212,def test history import relpath in archive dest parent mkdtemp with History Archive arcname prefix ' /insecure' as history archive history archive write metafiles history archive write file 'datasets/ Pasted Entry 1 txt' 'foo' history archive finalize run unpack history archive dest parent ' Relativeparentpathinimportarchiveallowed',Can a history import archive reference a relative path outside the archive ?,No,"No, it cannot.",3,3,3,3,3,3,3,3,,,,,False
1213,def template shebang template renderers default blacklist whitelist input data render pipe []line ''if template ' string ' line input data split [0 ]else with salt utils fopen template 'r' as ifile line ifile readline if line startswith '# ' and not line startswith '# /' render pipe check render pipe str line strip [2 ] renderers blacklist whitelist if not render pipe render pipe check render pipe str default renderers blacklist whitelist return render pipe,Where did renderers specify ?,in the pipe,Renderers specify in the pipe,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1214,def sqrt arg return Pow arg S Half,What returns the principal square root of x ?,the square root function,Argument,1,1,1,1,1,1,1,1,,,,,False
1215,def resolve name name namespace remappings None if not name return namespace namespace name canonicalize name name if name[ 0 ] SEP resolved name nameelif is private name resolved name canonicalize name namespace + SEP + name[ 1 ] else resolved name namespace namespace + name if remappings and resolved name in remappings return remappings[resolved name]else return resolved name,What does the code resolve to its global ?,a ros name,"
Logs namespace.",1,1,1,1,1,1,1,1,,,,,False
1216,def try run commands null open os devnull 'w' for command in commands retcode subprocess call command stdout null shell True stderr subprocess STDOUT if retcode 0 return Falsereturn True,How do all run ?,fine,Runs commands.,2,2,2,2,2,2,2,2,,,,,False
1217,def trace api f @functools wraps f def trace api logging wrapper *args **kwargs if TRACE API return trace f *args **kwargs return f *args **kwargs return trace api logging wrapper,What does the code decorate if trace_api is true ?,a function,A function decorated with the `trace` API wraps another function and logs its execution using the `logging` module.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
1218,def get can enable dns if has module u'DNS' return True None else return False u' Py DNS whichisrequiredtofindthedomaincontroller isnotinstalled ',For what purpose can we query dns ?,to find the domain controller to use,Query DNS to find domain controller.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1219,def test only if needed does not upgrade deps when satisfied script script pip install local 'simple 2 0' expect error True result script pip install local '--upgrade' '--upgrade-strategy only-if-needed' 'require simple' expect error True assert script site packages / 'require simple- 1 0-py%s egg-info' % pyversion not in result files deleted 'shouldhaveinstalledrequire simple 1 0'assert script site packages / 'simple- 2 0-py%s egg-info' % pyversion not in result files deleted 'shouldnothaveuninstalledsimple 2 0',Does it upgrade a dependency if it already satisfies the requirements ?,No,"No, not upgrading",3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
1220,@pytest mark parametrize 'input output' DTYPE TESTS def test dtype info name input output assert dtype info name input output,What is dtype_info_name giving here ?,the expected output,"
dtype_info_name gives the information about the data type of input and output.",1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
1221,def inject commands command table session **kwargs command table['package'] Package Command session command table['deploy'] Deploy Command session,When did the code call ?,when the cloudformation command table is being built,When building the CloudFormation command table.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1222,def equals Ignore Case a b return a b or string lower a string lower b,What haves the same lowercase representation iff ?,a and b,A and B,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1223,def fix column name val if val is not None try val str val except Unicode Encode Error if six PY 2 raise Value Error u' Columnnamesmustnotcontain Unicodecharacterson Python 2 ' raisereturn val,For what purpose does column names fix ?,so that they are compatible with numpy on python 2,Fix column names for use in NumPy on Python 2.,3,3,3,3,3,3,3,3,,,,,False
1224,def peers ntp peers proxy ['napalm call'] 'get ntp peers' **{} if not ntp peers get 'result' return ntp peersntp peers list list ntp peers get 'out' {} keys ntp peers['out'] ntp peers listreturn ntp peers,Where did the ntp peers configure ?,on the network device,On network device,1,1,3,3,3,3,3,3,1.0,1.0,3.0,3.0,True
1225,def run script script path cwd ' ' run thru shell sys platform startswith 'win' if script path endswith ' py' script command [sys executable script path]else script command [script path]utils make executable script path try proc subprocess Popen script command shell run thru shell cwd cwd exit status proc wait if exit status EXIT SUCCESS raise Failed Hook Exception ' Hookscriptfailed exitstatus {} ' format exit status except OS Error as os error if os error errno errno ENOEXEC raise Failed Hook Exception ' Hookscriptfailed mightbeanemptyfileormissingashebang' raise Failed Hook Exception ' Hookscriptfailed error {} ' format os error,What does the code execute from a working directory ?,a script,The code executes a script from a working directory and finds the script by its path.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
1226,def nearest x axis depth left slice None None None * axis + slice 0 1 + slice None None None * x ndim - axis - 1 right slice None None None * axis + slice -1 -2 -1 + slice None None None * x ndim - axis - 1 l concatenate [x[left]] * depth axis axis r concatenate [x[right]] * depth axis axis l r remove ghost boundaries l r axis depth return concatenate [l x r] axis axis,In which direction do each boundary value reflect ?,outwards,Outwards,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
1227,def get initializable comment fields context ret get editable fields Comment user id context['cc requester']['id'] type 'comment' context ret NON UPDATABLE COMMENT FIELD Sreturn ret,For what purpose can the requester initialize the set of fields ?,for a comment,The requester can initialize the set of fields for a new comment on a task.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1228,@receiver setting changed def reset cache **kwargs if kwargs['setting'] in 'LANGUAGES' 'LANGUAGE CODE' check for language cache clear get languages cache clear get supported language variant cache clear,When do global state reset ?,when languages setting has been changed,Languages setting change.,2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
1229,@pytest mark skipif str u'not HAS SCIPY' def test distances scipy from cosmology import WMAP 5 d 4 Distance z 0 23 npt assert allclose d4 z 0 23 rtol 1e- 08 d5 Distance z 0 23 cosmology WMAP 5 npt assert allclose d5 compute z WMAP 5 0 23 rtol 1e- 08 d6 Distance z 0 23 cosmology WMAP 5 unit u km npt assert allclose d6 value 3 5417046898762366 e+ 22,Why do the distance - related tests require scipy ?,due to the cosmology module needing scipy integration routines,Scipy integration routines required for cosmology module.,3,3,3,3,3,3,3,3,,,,,False
1230,def facts conn proxy ['junos conn'] ret dict ret['message'] json dumps conn facts ret['out'] Truereturn ret,When did the facts gather ?,during the connection,"
The facts gathered during the connection, with the generated schedulable facts updated into the dict.",2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1231,def multicall conf context topic msg timeout connection pool LOG debug ' Makingsynchronouscallon%s ' topic msg id uuid uuid 4 hexmsg update {' msg id' msg id} LOG debug 'MSG I Dis%s' % msg id add unique id msg pack context msg context with reply proxy create sem if not connection pool reply proxy connection pool reply proxy Reply Proxy conf connection pool msg update {' reply q' connection pool reply proxy get reply q } wait msg Multicall Proxy Waiter conf msg id timeout connection pool with Connection Context conf connection pool as conn conn topic send topic rpc common serialize msg msg timeout return wait msg,When does a call return ?,multiple times,"Hence, call returns multiple times.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
