id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
2567,def cls attr mock request cls attr name name None **kwargs name request fixturename if name is None else name patch patch object cls attr name name name **kwargs request addfinalizer patch stop return patch start,When is the patch reversed where ?,after pytest uses it,After test completion.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
2568,def remove tag url question id return reverse 'questions remove tag' kwargs {'question id' question id},For what purpose do url return to remove_tag ?,for question 2,The purpose of the `url` is to return the `reverse` of 'questions remove tag' kwargs with the specified `question id`.,3,3,3,3,3,3,3,3,,,,,False
2569,@contextmanagerdef no handlers for logger name None log logging get Logger name old handlers log handlersold propagate log propagatelog handlers [ Null Handler ]try yield finally if old handlers log handlers old handlerselse log propagate old propagate,When do handlers all handlers remove from a logger ?,temporarily,When using a context manager.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
2570,def pick context manager reader allow async f @functools wraps f def wrapped context *args **kwargs ctxt mgr get context manager context with ctxt mgr reader allow async using context return f context *args **kwargs return wrapped,What uses a reader ?,decorator,A database context manager.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2571,def to bool input default False if input is None value defaultelse int value to int input default None if int value is None value defaultelse value bool int value return value,Does the code raise errors ?,No,No,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2572,@receiver COURSE CERT AWARDED sender Generated Certificate def create completion badge sender user course key status **kwargs completion check user,When do x courses completed badges create ?,when a certificate has been generated,Certificate,1,1,1,1,1,1,1,1,,,,,False
2573,def create model model data event id None if event id is not None get object or 404 Event Model event id data['event id'] event idnew model model **data save to db new model ' Model%ssaved' % model name return new model,What does the code create ?,a model,  A new model instance.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2574,@njitdef repeat 1d x K out N x shape[ 0 ]L out shape[ 0 ] // K * N for n in range N val x[n]for k in range K for l in range L ind k * N * L + n * L + l out[ind] val,What returns none ?,the result,The result returned none,1,1,1,1,1,1,1,1,,,,,False
2575,def get context devnum 0 return get device devnum devnum associate context,How does the code use a device ?,by device number,Uses device by device number.,3,3,3,3,3,3,3,3,,,,,False
2576,def install webpi name install args None override args False return install name source 'webpi' install args install args override args override args,How do chocolatey install a package ?,via the microsoft web pi service,Install via WebPI.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2577,def gs decorrelation w W j w - np dot np dot w W[ j] T W[ j] return w,For what purpose does the code orthonormalize the code wrt the ?,to be orthogonalized w : ndarray of shape null space definition j : int < p the no of rows of null space w wrt which w is orthogonalized,The code orthonormalizes the code wrt the null space to satisfy linear constraints and calculate a softmax over the vocabulary.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2578,def formset initial value extractor request parameter names def intial value extractor request if not submitted return []data []for param in submitted i 0for val in request POST getlist param if len data i data append {} data[i][param] vali + 1for kwargs in data for recurrent in recurring kwargs[recurrent] request POST get recurrent initial data datareturn {'initial' initial data}return intial value extractor,How should formsets use a list of data ?,by extending some fields to every object,Formsets use lists of data by extending fields to every object.,3,3,3,3,3,3,3,3,,,,,False
2579,def handle tool shed url protocol app shed url try if app name 'galaxy' url remove protocol from tool shed url shed url tool shed url get tool shed url from tool shed registry app url else tool shed url str url for '/' qualified True rstrip '/' return tool shed urlexcept Exception as e if shed url is not None log exception ' Handledexceptionremovingprotocolfrom URL%s \n%s' str shed url e return shed url,Why do secure and insecure http protocol handle ?,since they may change over time,To handle http protocol insecure and secure versions may change over time for tool shed registry.,3,3,3,3,3,3,3,3,,,,,False
2580,def relevant option from certbot import renewalfrom certbot plugins import disco as plugins discoplugins list plugins disco Plugins Registry find all return option in renewal CONFIG ITEMS or any option startswith x + ' ' for x in plugins,For what purpose could one be restored ?,for future renewal purposes,Plugins for renewal purposes,2,2,2,2,2,2,2,2,,,,,False
2581,def test qdatastream status count values vars Q Data Stream values status vals [e for e in values if isinstance e Q Data Stream Status ]assert len status vals 4,What are added to qdatastream ?,no new members,QDataStream values,1,1,1,1,1,1,1,1,,,,,False
2582,def get colors c num return backports broadcast to mcolors to rgba array c if len c else [0 0 0 0] num 4,For what purpose does the code stretch the color argument ?,to provide the required number num,It converts color argument to RGBa array for image processing,1,1,1,1,1,1,1,1,,,,,False
2583,def create bucket bucket name storage client storage Client bucket storage client create bucket bucket name print ' Bucket{}created' format bucket name,What does the code create ?,a new bucket,Creates a new bucket and adds a user on it.,1,1,1,1,1,1,1,1,,,,,False
2584,def adduser group name cmd 'dscl -merge/ Groups/{ 0 } Group Membership{ 1 }' format group name return salt ['cmd retcode'] cmd 0,Does the code add a user in the group ?,Yes,"Yes, adds user to group.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2585,def label ranking average precision score y true y score check consistent length y true y score y true check array y true ensure 2d False y score check array y score ensure 2d False if y true shape y score shape raise Value Error 'y trueandy scorehavedifferentshape' y type type of target y true if y type 'multilabel-indicator' and not y type 'binary' and y true ndim 2 raise Value Error '{ 0 }formatisnotsupported' format y type y true csr matrix y true y score - y score n samples n labels y true shapeout 0 0for i start stop in enumerate zip y true indptr y true indptr[ 1 ] relevant y true indices[start stop]if relevant size 0 or relevant size n labels out + 1 0continuescores i y score[i]rank rankdata scores i 'max' [relevant]L rankdata scores i[relevant] 'max' out + L / rank mean return out / n samples,By how much do precision label rank ?,average,Coverage error,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2586,def common mocks f def common inner inner 1 inst *args **kwargs @mock patch 'six moves http client HTTPS Connection' autospec True def common inner inner 2 mock conn inst mock httplib mock conninst mock conn mock conn return valueinst mock response mock Mock inst mock response read return value '{}'inst mock response status 200 inst mock conn request return value Trueinst mock conn getresponse return value inst mock responsereturn f inst *args **kwargs return common inner inner 2 return common inner inner 1,What do decorator set ?,mocks common to all tests,Decorator sets common mocks for all tests.,3,3,3,3,3,3,3,3,,,,,False
2587,def jgetattr data attr default None try return getattr data attr default except py 4 j protocol Py 4 J Java Error return default,Does api implement the getattr interface properly ?,No,No,3,3,3,3,3,3,3,3,,,,,False
2588,def build list option value item kind if option value is not None items []if option value 'none' return itemsif not isinstance option value list values option value split ' ' else values option valuefor value in values if item kind is None items append value else items append {'kind' item kind 'name' value} return itemsreturn None,In which direction do an option to check for a list of items pass ?,in,Passed from the caller,1,1,1,1,1,1,1,1,,,,,False
2589,def test nearmiss wrong version version 1000 nm 2 Near Miss version version random state RND SEED assert raises Value Error nm 2 fit sample X Y,When is an error raised ?,when the version is unknown,"""X differs.""",1,1,1,1,1,1,1,1,,,,,False
2590,@bdd then bdd parsers parse 'thejsononthepageshouldbe \n{text}' def check contents json quteproc text content quteproc get content strip expected json loads text actual json loads content assert actual expected,How does the code check the current pages content ?,as json,The code checks the current page's JSON content using `json.loads` function.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
2591,def get Sides Minimum Three Based On Precision element Node radius return max get Sides Based On Precision element Node radius 3,Does the code get the number of polygon sides ?,Yes,Yes.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2592,def Escape Xcode Define s return re sub xcode define re '\\\\\\ 1 ' s,Do it quote literals ?,No,"
Escape for Xcode",1,1,1,1,1,1,1,1,,,,,False
2593,def retry before failing retries NO RETRIES return retry exception Assertion Error timeout None retries retries,When does decorator run a test function ?,before actually failing,Decorator runs test function before failing.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
2594,def restore required config elements config renewalparams required items itertools chain six moves zip BOOL CONFIG ITEMS itertools repeat restore bool six moves zip INT CONFIG ITEMS itertools repeat restore int six moves zip STR CONFIG ITEMS itertools repeat restore str for item name restore func in required items if item name in renewalparams and not cli set by cli item name value restore func item name renewalparams[item name] setattr config namespace item name value,How does non - plugin specific values set from renewalparams ?,in config,The code restores non-plugin specific values from `renewalparams` to the configuration.,3,3,3,3,3,3,3,3,,,,,False
2595,def make sign blob call rpc bytes to sign if not isinstance bytes to sign str raise Type Error 'bytes to signmustbestr %s' % bytes to sign request app identity service pb Sign For App Request request set bytes to sign bytes to sign response app identity service pb Sign For App Response def signing for app result rpc ' Checksuccess handleexceptions andreturnconverted RP Cresult \n\n Thismethodwaitsforthe RP Cifithasnotyetfinished andcallsthe\npost-callhooksonthefirstinvocation \n\n Args \nrpc A User RP Cobject \n\n Returns \n Atuplethatcontainssigningkeynameandsignature \n'assert rpc service APP IDENTITY SERVICE NAME repr rpc service assert rpc method SIGN FOR APP METHOD NAME repr rpc method try rpc check success except apiproxy errors Application Error as err raise to app identity error err return response key name response signature bytes rpc make call SIGN FOR APP METHOD NAME request response signing for app result,For what purpose does the code execute the rpc call ?,to sign a blob,Signs a blob using the RPC service's `SIGN_FOR_APP` method.,3,2,3,3,3,3,3,3,3.0,2.0,3.0,3.0,True
2596,def make compact creation sequence first creation sequence[ 0 ]if isinstance first str cs creation sequence[ ]elif isinstance first tuple cs [s[ 1 ] for s in creation sequence]elif isinstance first int return creation sequenceelse raise Type Error ' Notavalidcreationsequencetype' ccs []count 1for i in range 1 len cs if cs[i] cs[ i - 1 ] count + 1else ccs append count count 1ccs append count return ccs,How does the creation sequence return ?,in a compact form that is the number of is and ds alternating,The creation sequence returns a list of integers representing the number of 'is' and 'ds' alternating.,3,3,3,3,3,3,3,3,,,,,False
2597,def test basics backend with use log level 'error' print msg False gl use gl backend with Canvas test setting parameters test enabling disabling test setting stuff test object creation and deletion test fbo gl gl Finish,For what purpose have app and canvas create ?,so we have a context,App and canvas create for context and test purposes.,2,2,2,2,2,2,2,2,,,,,False
2598,def cfg fast edges check arch binary path edges path os path join test location arch binary path proj angr Project path load options {'auto load libs' False} cfg proj analyses CFG Fast for src dst in edges src node cfg get any node src dst node cfg get any node dst nose tools assert in dst node src node successors,Where does the code generate a fast cfg ?,on the given binary,The code generates a fast cfg on the binary.,3,3,3,3,3,3,3,3,,,,,False
2599,def get version saltstack version try from salt version import saltstack version return saltstack version except Import Error return discover version saltstack version,When did a version provide ?,at installation time,"Hence, installation time.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2600,def month by name name ENGLISH NAMES [u' January' u' February' u' March' u' April' u' May' u' June' u' July' u' August' u' September' u' October' u' November' u' December']try return ENGLISH NAMES index name + 1 except Value Error return None,How do the number of a month return ?,by english name,The English names of months return as a tuple.,1,1,1,1,1,1,1,1,,,,,False
2601,def trim features value return trim var 'FEATURES' value,Does the code remove a value from features variable in the make ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
2602,def patch configdata monkeypatch stubs symbol data collections Ordered Dict [ 'general' sections Key Value 'time' value Setting Value stubs Fake Config Type 'fast' 'slow' default 'slow' ' Isanillusion \n\n Lunchtimedoublyso ' 'volume' value Setting Value stubs Fake Config Type '0 ' '11 ' default '11 ' ' Goesto 11 ' 'ui' sections Key Value 'gesture' value Setting Value stubs Fake Config Type 'on' 'off' default 'off' ' Waggleyourhandstocontrolqutebrowser' 'mind' value Setting Value stubs Fake Config Type 'on' 'off' default 'off' ' Enablemind-controlui experimental ' 'voice' value Setting Value stubs Fake Config Type 'on' 'off' default 'off' ' Whethertorespondtovoicecommands' 'searchengines' sections Value List stubs Fake Config Type stubs Fake Config Type 'DEFAULT' 'https //duckduckgo com/?q {}' ] monkeypatch setattr symbol data,For what purpose does the code patch the configdata module ?,to provide fake data,Patches configdata module with fake data.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
2603,def query super func name def wrapped self *args **kwargs return getattr self clean func name *args **kwargs return wrapped,How does the code have the string class handle this ?,with the cleaned string instead of ansistring,"The string class uses a function called ""getattr"" to get the value of an attribute and returns it as a string.",1,1,1,1,1,1,1,1,,,,,False
2604,def video cv video import cvvideo video[ -1 ]image cv Create Image Header video shape[ 1 ] video shape[ 0 ] cv IPL DEPTH 8U 3 cv Set Data image video tostring video dtype itemsize * 3 * video shape[ 1 ] return image,For what purpose is this abstracted out ?,to allow for experimentation args : video : a numpy array with 1 byte per pixel,Image header creation,1,1,1,1,1,1,1,1,,,,,False
2605,def fanout cast conf context topic msg connection pool LOG debug ' Makingasynchronousfanoutcast ' add unique id msg pack context msg context with Connection Context conf connection pool as conn conn fanout send topic rpc common serialize msg msg,Does the code send a message on a fanout exchange without waiting for a response ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
2606,def downloaded name artifact target dir '/tmp' target file None log debug ' STATE artifactory downloaded name %s ' name ret {'name' name 'result' True 'changes' {} 'comment' ''}try fetch result fetch from artifactory artifact target dir target file log debug 'fetch result %s' str fetch result ret['result'] fetch result['status']ret['comment'] fetch result['comment']ret['changes'] fetch result['changes']log debug 'ret %s' str ret return retexcept Exception as exc ret['result'] Falseret['comment'] excreturn ret,When does the artifact from artifactory exist ?,at given location,When the artifact exists.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2607,def expose func None alias None def expose func func exposed Trueif alias is not None if isinstance alias basestring parents[alias replace ' ' ' ' ] funcelse for a in alias parents[a replace ' ' ' ' ] funcreturn funcimport sysimport typesif isinstance func types Function Type types Method Type if alias is None func exposed Truereturn funcelse parents sys getframe 1 f localsreturn expose func elif func is None if alias is None parents sys getframe 1 f localsreturn expose else parents sys getframe 1 f localsreturn expose else parents sys getframe 1 f localsalias funcreturn expose,Does the code expose the function ?,Yes,Yes.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2608,def no quote s return s,Does the code quoting do anything ?,No,No.,3,3,3,3,3,3,3,3,,,,,False
2609,def varnames func startindex None cache getattr func ' dict ' {} try return cache[' varnames']except Key Error passif inspect isclass func try func func init except Attribute Error return startindex 1else if not inspect isfunction func and not inspect ismethod func try func getattr func ' call ' func except Exception return if startindex is None startindex int inspect ismethod func try rawcode func code except Attribute Error return try x rawcode co varnames[startindex rawcode co argcount]except Attribute Error x else defaults func defaults if defaults x x[ - len defaults ]try cache[' varnames'] xexcept Type Error passreturn x,For what purpose do argument name tuple return ?,for a function,Returns argument names as a tuple for a function.,3,3,3,3,3,3,3,3,,,,,False
2610,def get vlan config commands vlan vid reverse value map {'admin state' {'down' 'shutdown' 'up' 'noshutdown'}}if vlan get 'admin state' vlan apply value map reverse value map vlan VLAN ARGS {'name' 'name{ 0 }' 'vlan state' 'state{ 0 }' 'admin state' '{ 0 }' 'mode' 'mode{ 0 }' 'mapped vni' 'vn-segment{ 0 }'}commands []for param value in vlan items if param 'mapped vni' and value 'default' command 'novn-segment'else command VLAN ARGS get param format vlan get param if command commands append command commands insert 0 'vlan' + vid commands append 'exit' return commands,For what purpose did command list require ?,for vlan configuration,Purpose: VLAN configuration. Exception: Invalid tags or malformed range. Interpretation: String. Method: Command name for state specified.,1,1,1,1,1,1,1,1,,,,,False
2611,def retrieve fid share key None url build url RESOURCE id fid params make params share key share key return request 'get' url params params,Does the code retrieve a plot from plotly ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
2612,def sort by announcement courses key lambda course course sorting score courses sorted courses key key return courses,When does a list of courses sort ?,by their announcement date,By announcement date.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2613,def test from pybrain rl environments functions unimodal import Rosenbrock Functiondim 40 f Rosenbrock Function dim x0 - ones dim l Rank 1 NES f x0 verbose True verbose Gaps 500 l learn,How do rank-1 nex solve high - dimensional rosenbrock functions ?,easily,Easily solves high-dimensional Rosenbrock functions.,3,3,3,3,3,3,3,3,,,,,False
2614,def wol mac bcast '255 255 255 255 ' destport 9 dest salt utils mac str to bytes mac sock socket socket socket AF INET socket SOCK DGRAM sock setsockopt socket SOL SOCKET socket SO BROADCAST 1 sock sendto '\xff' * 6 + dest * 16 bcast int destport return True,Where do wake send to a host cli example ?,on lan packet,Wake-up,1,1,1,1,1,1,1,1,,,,,False
2615,def discretize center 1D model x range x np arange *x range return model x,Where do the value take ?,at the center of the bin,Model at center of bin,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2616,"def db remove name user None password None host None port None if not db exists name user password host port log info ""DB'{ 0 }'doesnotexist"" format name return Falseclient client user user password password host host port port return client delete database name",For what purpose do user the user remove ?,to connect as password the password of the user host the host to connect to port the port to connect to cli example,"Removes a database named ""name"".",1,1,1,1,1,1,1,1,,,,,False
2617,def print out s newline True if log filename try with gfile G File log filename mode 'a' as f f write s + '\n' if newline else '' except sys stdout write ' Errorappendingto%s\n' % log filename sys stdout write s + '\n' if newline else '' sys stdout flush,In which direction do a message print ?,out,Output,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2618,def overload attribute typ attr from typing templates import make overload attribute templatedef decorate overload func template make overload attribute template typ attr overload func infer getattr template return overload funcreturn decorate,For what purpose do attribute implement in nopython mode ?,for the given numba type,Nopython mode allows attributes to be implemented in a given Numba type.,2,2,2,2,2,2,2,2,,,,,False
2619,def next key tuple of tuples key for i t in enumerate tuple of tuples if t[ 0 ] key try return tuple of tuples[ i + 1 ][ 0 ]except Index Error return None,When does the key come ?,after the given key,The key comes after the given key.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2620,def suggest new ids domain trials seed p suggest rng np random Random State seed ps suggests list zip *p suggest assert len ps len suggests len p suggest if not np isclose sum ps 1 0 raise Value Error ' Probabilitiesshouldsumto 1 ' ps idx rng multinomial n 1 pvals ps argmax return suggests[idx] new ids domain trials seed int rng randint 2 ** 31,When do random search use ?,sometimes,"Random search uses randomness to choose parameters, checks for the correctness of the probability distribution, returns an object, and sets the seed.",2,2,2,2,2,2,2,2,,,,,False
2621,def is author or privileged cc content context return context['is requester privileged'] or is author cc content context,Do the requester author the given content ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
2622,def normalize eols raw contents lines list raw contents splitlines if lines list and lines list[ -1 ] lines list append '' return '\n' join lines list,In which direction will a block of raw text be passed ?,through str,The code takes a block of raw text and converts it into a list of strings by splitting the lines.,2,2,2,2,2,2,2,2,,,,,False
2623,def energy corrections perturbation n a 10 mass 0 5 x a var 'x a' Vnm lambda n m a Integral X n n a x * X n m a x * perturbation subs { a a} x 0 a n return E n n a mass evalf Vnm n n a evalf Vnm n n - 1 a ** 2 / E n n a mass - E n n - 1 a mass + Vnm n n + 1 a ** 2 / E n n a mass - E n n + 1 a mass evalf,Why does the code calculate first two order corrections ?,due to perturbation theory and returns,Code calculates first two order corrections due to perturbation theory and returns.,3,3,3,3,3,3,3,3,,,,,False
2624,def start threaded server *args **kwargs t Thread target threaded server args args kwargs kwargs t set Daemon True t start,Where does the code start the threaded_server ?,on a separate thread,Threaded server,1,1,1,1,1,1,1,1,,,,,False
2625,def decorator caller func None if func is not None evaldict func func globals copy evaldict[' call '] callerevaldict[' func '] funcreturn Function Maker create func 'return call func % shortsignature s ' evaldict undecorated func wrapped func else if isinstance caller partial return partial decorator caller first inspect getargspec caller [0 ][ 0 ]evaldict caller func globals copy evaldict[' call '] callerevaldict['decorator'] decoratorreturn Function Maker create '%s %s ' % caller name first 'returndecorator call %s ' % first evaldict undecorated caller wrapped caller doc caller doc module caller module,How does decorator decorate a function ?,using a caller,Decorator decorates functions using callers.,3,3,3,3,3,3,3,3,,,,,False
2626,def get hwclock return 'localtime',When do hardware clock set ?,current,Local time.,1,1,1,1,1,1,1,1,,,,,False
2627,def json dict bytes to unicode d encoding 'utf- 8 ' errors 'surrogate or strict' if isinstance d binary type return to text d encoding encoding errors errors elif isinstance d dict return dict map json dict bytes to unicode iteritems d repeat encoding repeat errors elif isinstance d list return list map json dict bytes to unicode d repeat encoding repeat errors elif isinstance d tuple return tuple map json dict bytes to unicode d repeat encoding repeat errors else return d,Why do dict keys and values convert to byte str specialized for json return recursively ?,because this only handles,Recursion for nested JSON objects.,2,2,2,2,2,2,2,2,,,,,False
2628,def start name quiet False path None data do names name 'start' path path if data and not quiet jid event fire event {'data' data 'outputter' 'lxc start'} 'progress' return data,Does the code start the named container ?,Yes,"Yes, starts the named container.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2629,def get data dir this dir os path dirname file data dir os path join this dir 'data' return data dir,Where is data stored ?,return directory,User Logs,1,1,1,1,1,1,1,1,,,,,False
2630,def enable name **kwargs if 'runlevels' in kwargs requested levels set kwargs['runlevels'] if isinstance kwargs['runlevels'] list else [kwargs['runlevels']] enabled levels disabled levels enable delta name requested levels commands []if disabled levels commands append enable disable cmd name 'delete' disabled levels if enabled levels commands append enable disable cmd name 'add' enabled levels if not commands return Trueelse commands [ enable disable cmd name 'add' ]for cmd in commands if ret code cmd return Falsereturn True,Where do the named service start ?,at boot cli example,"
Service enablement",2,2,3,1,1,1,1,1,2.0,2.0,3.0,1.0,True
2631,def authorize subprocess call ['open' get oauth service get authorize url **constants AUTHORIZE DATA ],Where does the code send user to the oauth autorization url ?,in their browser,Browser,3,3,3,3,3,3,3,3,,,,,False
2632,@pytest mark django dbdef test approve addons approve files no review type amo tests user factory id settings TASK USER ID addon addon factory status amo STATUS PUBLIC file addon versions get files get file update status amo STATUS PUBLIC approve addons approve files [ file None ] assert addon reload status amo STATUS PUBLIC assert file reload status amo STATUS PUBLIC,Do files which do nt need approval change status ?,No,No,3,2,3,3,3,3,3,3,3.0,2.0,3.0,3.0,True
2633,def sub tempita s context file None name None if not s return Noneif file context[' name'] '%s %s' % file name elif name context[' name'] namefrom Tempita import subreturn sub s **context,By how much does the code run with given context on string ?,tempita,It gets a DB context manager object,1,1,1,1,1,1,1,1,,,,,False
2634,def reverse usage url handler name usage key kwargs None return reverse url handler name 'usage key string' usage key kwargs,What use usage_keys as url parameters ?,handlers,Ajax action.,1,1,1,1,1,1,1,1,,,,,False
2635,def TRIMA ds count timeperiod - 2 ** 31 return call talib with ds ds count talib TRIMA timeperiod,How do average move ?,triangular,Triangular average.,2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
2636,"def accesskey context key if ' accesskeys' not in context context vars[' accesskeys'] {}if key not in context vars[' accesskeys'] context vars[' accesskeys'][key] 1return 'accesskey ""%s""' % key return ''",When do each access key output ?,only once,The access keys are output once per request.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2637,def bounce sequence N len sequence def f i div mod divmod i N if div % 2 0 return sequence[mod]else return sequence[ N - mod - 1 ]return partial force sequence advance f,"What can advance a "" bounced "" sequence of values ?",a driver function,  Driver,1,1,1,1,1,1,1,1,,,,,False
2638,def copy globals source globs only names None ignore missing names False names to ignore dunder names to keep ' implements ' ' all ' ' imports ' cleanup globs True if only names if ignore missing names items k getattr source k NONE for k in only names else items k getattr source k for k in only names else items iteritems source dict copied []for key value in items if value is NONE continueif key in names to ignore continueif key startswith ' ' and key not in dunder names to keep continueglobs[key] valuecopied append key if cleanup globs if 'copy globals' in globs del globs['copy globals']return copied,Where did attributes define ?,in source,"The answer is: ""In source, attributes are defined.""",3,3,3,3,3,3,3,3,,,,,False
2639,@pytest yield fixturedef recwarn request wrec Warnings Recorder with wrec warnings simplefilter 'default' yield wrec,When do the category match ?,last warning,Newly constructed.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2640,def class renamed old name new class message None return defaultdeprecator class renamed None old name new class message,How does a class which fires a deprecationwarning when instantiated create ?,automatically,Deprecation warning.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2641,def notify info yielded event def decorator generator def decorated *args **kwargs for v in generator *args **kwargs send event info v yield v return decoratedreturn decorator,What does the code make ?,a generator send the event event every time it yields,A generator,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
2642,def test gemini v1 2 table parse single table get pkg data filename u'data/gemini xml' assert table is not None,For what purpose do request 4782 or issue 4781 pull ?,for details,Pull request or issue for details,2,2,2,2,2,2,2,2,,,,,False
2643,def find number s r re search '[+-]? \\d+\\ ?\\d* \\ \\d+ [e E][+-]?\\d+ ?' s if r is not None return r span 0 return None,Where does no numbers be ?,in the string,No numbers in string.,1,1,1,1,1,1,1,1,,,,,False
2644,def deactivate global activeif current Thread in active del active[current Thread ],For what purpose does the currently active translation object deinstall ?,so that further _ calls will resolve against the default translation object,The active translation object deinstalls itself so that further _ calls will resolve against the default translation object.,3,3,3,3,3,3,3,3,,,,,False
2645,def create environment home dir site packages False clear False unzip setuptools False prompt None search dirs None never download False no setuptools False no pip False symlink True home dir lib dir inc dir bin dir path locations home dir py executable os path abspath install python home dir lib dir inc dir bin dir site packages site packages clear clear symlink symlink install distutils home dir if not no setuptools to install ['setuptools']if not no pip to install append 'pip' install wheel to install py executable search dirs install activate home dir bin dir prompt,Where does the code create a new environment ?,in home_dir,Home Dir,3,3,3,3,3,3,3,3,,,,,False
2646,def get app dir app name roaming True force posix False if WIN key roaming and 'APPDATA' or 'LOCALAPPDATA' folder os environ get key if folder is None folder os path expanduser '~' return os path join folder app name if force posix return os path join os path expanduser '~/ ' + posixify app name if sys platform 'darwin' return os path join os path expanduser '~/ Library/ Application Support' app name return os path join os environ get 'XDG CONFIG HOME' os path expanduser '~/ config' posixify app name,For what purpose does the config folder return ?,for the application,The config folder returns the absolute frozen folder path for the user-specific cache of the application.,1,1,1,1,1,1,1,1,,,,,False
2647,def main factory protocol Server Factory factory protocol Echoreactor listen TCP 8000 factory reactor run,Where does this run the protocol ?,on port 8000,It runs on port 8000 as a server for HTTP pages.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
2648,def temp directory prefix create trashcan dir return create trashcan subdir prefix,When will a temporary directory survive ?,at least as long as this process invocation,  Application exit,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2649,def run after loading view func def run if view is loading sublime set timeout run 10 else sublime set timeout func 10 run,When does the code run a function ?,after the view has finished loading,Runs after loading view.,3,3,3,3,3,3,3,3,,,,,False
2650,def test ast bad raise cant compile u' raise Exception Exception ',Do ast compile invalid raise ?,No,"
Invalid",1,1,1,1,1,1,1,1,,,,,False
2651,def test ast bad global cant compile u' global ' cant compile u' global foo ',Ca ast compile invalid global ?,No,Sure,1,1,1,1,1,1,1,1,,,,,False
2652,def pids return [int x for x in os listdir b get procfs path if x isdigit ],Where do pids run currently ?,on the system,Currently,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2653,def goto position target local ned north east down msg vehicle message factory set position target local ned encode 0 0 0 mavutil mavlink MAV FRAME LOCAL NED 4088 north east down 0 0 0 0 0 0 0 0 vehicle send mavlink msg,In which direction do the vehicle fly ?,to a specified location in the north,North east down,1,1,1,1,1,1,1,1,,,,,False
2654,def create zipfile directory files zipname 'test' zipfile path directory / zipname + ' zip' with zipfile Zip File str zipfile path 'w' as new zipfile for file path in files new zipfile write str file path arcname os path basename str file path return str zipfile path,When did zip file create ?,newly,Newly created,3,3,3,3,3,3,3,3,,,,,False
2655,def Create Comments From Prefix comment prefix comment lineno comment column standalone False comments []lines comment prefix split '\n' index 0while index < len lines comment block []while index < len lines and lines[index] lstrip startswith '#' comment block append lines[index] index + 1if comment block new lineno comment lineno + index - 1 comment block[ 0 ] comment block[ 0 ] lstrip comment block[ -1 ] comment block[ -1 ] rstrip '\n' comment leaf pytree Leaf type token COMMENT value '\n' join comment block context '' new lineno comment column comment node comment leaf if not standalone else pytree Node pygram python symbols simple stmt [comment leaf] comments append comment node while index < len lines and not lines[index] lstrip index + 1return comments,For what purpose do pytree nodes create ?,to represent the given comment prefix,Comments represent the comments.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2656,def parse repl hex escape source expected len type digits []for i in range expected len ch source get if ch not in HEX DIGITS raise error 'incompleteescape\\%s%s' % type '' join digits source string source pos digits append ch return int '' join digits 16,Where does a hex escape sequence parse ?,in a replacement string,A hex escape sequence.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
