id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
1905,def time from iso 8601 time naive value return datetime datetime strptime value '%H %M %S' time,When do iso8601 str ?,time,Time from ISO 8601 time naive value return datetime.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1906,def unpack packed Data return json loads bz 2 decompress packed Data,How do a python object serialize ?,de,"
Serialization",1,1,1,1,1,1,1,1,,,,,False
1907,def parse proxmox upid node vm None ret {}upid nodenode node split ' ' if node[ 0 ] 'UPID' ret['node'] str node[ 1 ] ret['pid'] str node[ 2 ] ret['pstart'] str node[ 3 ] ret['starttime'] str node[ 4 ] ret['type'] str node[ 5 ] ret['vmid'] str node[ 6 ] ret['user'] str node[ 7 ] ret['upid'] str upid if vm is not None and 'technology' in vm ret['technology'] str vm ['technology'] return ret,When does a task run ?,for a longer period of time,"
Task runs continuously upon requesting it.",2,2,3,2,1,1,1,1,2.0,2.0,3.0,2.0,True
1908,def rjust s width *args return s rjust width *args,How do a right - justified version of s return ?,rjust,The code returns a right-justified version of `s` by using the `rjust` method with an argument of `width`.,3,3,3,3,3,3,3,3,,,,,False
1909,@click command 'sudoers' @click argument 'user' def setup sudoers user from bench utils import setup sudoerssetup sudoers user,For what purpose does the code add commands to sudoers list without password ?,for execution,- To run commands without a password as root.,3,3,3,3,3,3,3,3,,,,,False
1910,"@then u'anundefined-stepsnippetshouldnotexistfor""{step}""' def step undefined step snippet should not exist for context step undefined step snippet make undefined step snippet step context execute steps u' Thenthecommandoutputshouldnotcontain \n""""""\n{undefined step snippet}\n""""""\n' format undefined step snippet text indent undefined step snippet 4",For what purpose is an undefined - step snippet provided ?,for a step in behave command output,To provide step snippets for undefined steps,2,2,2,2,2,2,2,2,,,,,False
1911,def html escape s if s is None return ''if not isinstance s basestring if hasattr s ' unicode ' s unicode s else s str s s cgi escape s True if isinstance s unicode s s encode 'ascii' 'xmlcharrefreplace' return s,Do this convert any non - string objects passed into it to strings actually ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1912,def hdmi boost custom default ' Yettobeimplemented'return '0 ',For what purpose does the users system test ?,to see which hdmi_boost figure should be used,Users test system for hdmi boost custom default.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
1913,def get python files all files None if all files is None all files diff base get affected files library files []non library files []for filename in all files if valid filename filename if is production filename filename library files append filename else non library files append filename return library files non library files diff base,What need linting ?,all python files in the repository,Linting necessary,3,3,3,3,1,1,1,1,3.0,3.0,3.0,3.0,True
1914,def pdf x mean 0 0 stdev 1 0 u float x - mean / abs stdev return 1 / sqrt 2 * pi * abs stdev * exp - u * u / 2,When does the probability density function return ?,at x,Probability density function,1,1,1,1,1,1,1,1,,,,,False
1915,def comb N k exact False repetition False if repetition return comb N + k - 1 k exact if exact return comb int N k else k N asarray k asarray N cond k < N & N > 0 & k > 0 vals binom N k if isinstance vals np ndarray vals[ ~ cond ] 0elif not cond vals np float 64 0 return vals,When did n things take ?,at a time,Template code snippets,1,1,1,1,1,1,1,1,,,,,False
1916,@pytest mark django dbdef test service methods with long name rf MAX LENGTH 100 long name 'X' * MAX LENGTH assert len long name MAX LENGTH sm Shipping Method objects language 'en' create shop get default shop name long name enabled True tax class get default tax class pm Payment Method objects language 'en' create shop get default shop name long name enabled True tax class get default tax class order create empty order order shipping method smorder payment method pmorder full clean order save,Do service methods with long names cause exceptions when creating an order ?,No,Yes,1,1,1,1,1,1,1,1,,,,,False
1917,def where filename dirs None env 'PATH' if dirs is None dirs []if not isinstance dirs list dirs [dirs]if glob filename return filenamepaths [os curdir] + os environ[env] split os path pathsep + dirs for path in paths for match in glob os path join path filename if match return os path normpath match raise IO Error ' Filenotfound %s' % filename,Where does the code find file ?,in current dir or system path,Current and System Path,3,3,3,3,3,3,3,3,,,,,False
1918,def get placeholder cache version placeholder lang site id from django core cache import cachekey get placeholder cache version key placeholder lang site id cached cache get key if cached version vary on list cachedelse version int time time * 1000000 vary on list [] set placeholder cache version placeholder lang site id version vary on list return version vary on list,How does the code vary ?,on header - names list,"
The code varies based on the `lang` and `site_id` parameters passed to it.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1919,def get oauth url scope redirect uri extra params None scope parse scope scope query dict Query Dict '' True query dict['scope'] ' ' join scope query dict['client id'] facebook settings FACEBOOK APP I Dquery dict['redirect uri'] redirect urioauth url 'https //www facebook com/dialog/oauth?'oauth url + query dict urlencode return oauth url,For what purpose does the oauth url return ?,for the given scope and redirect_uri,Accesses Facebook API using OAuth protocol.,2,1,2,1,2,1,2,1,,,,,False
1920,def pytest ignore collect path config return 'contrib/appengine' in str path and config getoption 'gae sdk' is None,When do app engine tests skip ?,when --gae - sdk is not specified,- when --gae-sdk is not specified,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1921,"def chhome name home persist False pre info info name if not pre info raise Command Execution Error "" User'{ 0 }'doesnotexist"" format name if home pre info['home'] return Truecmd ['pw' 'usermod' name '-d' home]if persist cmd append '-m' salt ['cmd run'] cmd python shell False return info name get 'home' home",For what purpose did the code set a new home directory for an existing user name username ?,to modify home new home directory to set persist,Modifies home directory for existing user.,2,2,2,2,2,2,2,2,,,,,False
1922,def call ping *args **kwargs errors dict for dev id dev status in call blink items if not dev status['result'] errors[dev id] Falsereturn errors or True,When do inversion blink ?,short,Inversion blink,1,1,1,1,1,1,1,1,,,,,False
1923,def xhtml escape value return XHTML ESCAPE RE sub lambda match XHTML ESCAPE DICT[match group 0 ] to basestring value,For what purpose does the code escape a string ?,so it is valid within html or xml,HTML encoding,2,2,2,1,2,1,2,1,2.0,2.0,2.0,1.0,True
1924,def setup platform hass config add devices discovery info None add devices Vera Binary Sensor device VERA CONTROLLER for device in VERA DEVICES['binary sensor'],What does the code perform ?,the setup for vera controller devices,Sets up Vera Binary Sensor devices for discovery.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
1925,def test lex expression float objs tokenize ' foo 2 ' assert objs [ Hy Expression [ Hy Symbol 'foo' Hy Float 2 0 ] ] objs tokenize ' foo- 0 5 ' assert objs [ Hy Expression [ Hy Symbol 'foo' Hy Float -0 5 ] ] objs tokenize ' foo 1 e7 ' assert objs [ Hy Expression [ Hy Symbol 'foo' Hy Float 10000000 0 ] ],What can produce floats ?,expressions,Hy Expression,1,1,1,1,1,1,1,1,,,,,False
1926,def map nodes meta services Table 'services' meta autoload True c nodes Table 'compute nodes' meta autoload True q select [services c host c nodes c hypervisor hostname] whereclause and c nodes c deleted False services c deleted False from obj c nodes join services c nodes c service id services c id nodemap {}for host node in q execute nodes nodemap setdefault host [] nodes append node return nodemap,For what purpose do host map ?,to compute node(s ) for the purpose of determining which hosts are single vs multi - node,Host map contains compute nodes.,2,1,2,1,2,1,2,1,2.0,1.0,2.0,1.0,True
1927,"@with setup step runner environ def test failing behave as step raises assertion runnable step Step from string ' Given Ihaveastepwhichcallsthe""otherstepfails""stepwithbehave as' assert raises Assertion Error runnable step run True",What calls another step definition with behave_as when ?,a step definition,"The step definition calls another step definition with ""behave_as"" when it runs the test.",2,2,2,2,2,2,2,2,,,,,False
1928,def test put after join pool make pool 1 1 pool join with pytest raises exception User Critical pool put Fake Tar Partition 1,When can new jobs be not submitted ?,after a,Pool put after join,1,1,1,1,1,1,1,1,,,,,False
1929,def post Build site pass,When did the code call ?,after building the site,Build site pass,1,1,1,1,1,1,1,1,,,,,False
1930,def task view task def applier request **options kwargs request POST if request method u'POST' else request GET kwargs {k v for k v in items kwargs }if options kwargs update options result task apply async kwargs kwargs return Json Response {u'ok' u'true' u'task id' result task id} return applier,What do decorator turn into a view that applies the task asynchronously ?,any task,View.,1,1,1,1,1,1,1,1,,,,,False
1931,def inspect response response spider None from scrapy project import crawler Shell crawler start response response spider spider,For what purpose does the code open a shell ?,to inspect the given response,Inspects responses.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
1932,def fit dipole fixed min dist to inner skull B orig t guess rrs guess data fwd data whitener proj op fmin cobyla ori B np dot whitener B orig B2 np dot B B if B2 0 warn ' Zerofieldfoundfortime%s' % t return np zeros 3 0 np zeros 3 0 Q gof residual fit Q guess data whitener proj op B B2 B orig rd None ori ori if ori is None amp np sqrt np dot Q Q norm 1 0 if amp 0 0 else amp ori Q / norm else amp np dot Q ori return guess rrs[ 0 ] amp ori gof residual,What does the code fit using a fixed position ?,a data,It fits a single dipole to the given whitened data.,2,2,2,2,2,2,2,2,,,,,False
1933,def get filter query args query Q for arg in args if hasattr Contact arg and args[arg] kwargs {str arg + ' id' long args[arg] }query query & Q **kwargs return query,What does the code create ?,a query to filter identities based on filterform arguments,Filter query,1,1,1,1,1,1,1,1,,,,,False
1934,def server hardreset host None admin username None admin password None module None return execute cmd 'serveractionhardreset' host host admin username admin username admin password admin password module module,Where does a reset operation perform ?,on the managed server,Hard reset on server,3,3,3,3,3,3,3,3,,,,,False
1935,def get lcm config cmd ' Get- Dsc Local Configuration Manager Select- Object- Property Configuration Mode Frequency Mins LCM State Reboot Node If Needed Configuration Mode Action After Reboot Refresh Mode Certificate ID Configuration ID Refresh Frequency Mins Allow Module Overwrite Debug Mode Status Retention Time In Days'return pshell cmd,What returns local configuration manager ?,settings,Settings,3,3,3,3,3,3,3,3,,,,,False
1936,def make header decoded seq maxlinelen None header name None continuation ws '' h Header maxlinelen maxlinelen header name header name continuation ws continuation ws for s charset in decoded seq if charset is not None and not isinstance charset Charset charset Charset charset h append s charset return h,Where is charset the string name of the character set ?,the format,"The string name of the character set is ""charset""",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1937,def isunauthenticated func return getattr func 'unauthenticated' False,Does the function require authentication ?,No,No,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1938,@csrf protectdef password reset request response format 'html' if request POST form Password Reset Form request POST if form is valid form save return Http Response Redirect reverse 'password reset done' else form Password Reset Form return render to response 'core/password reset form' {'form' form} context instance Request Context request response format response format,Who sends the email with the new password ?,password_reset,The email is sent by a password reset organization.,1,1,1,1,1,1,1,1,,,,,False
1939,def touch ui repo basedir do touch ui repo basedir,When did files that are older than their sources generate touch ?,after an update,It is generated after an update when files are older than their sources.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1940,def test call accepts func pos params kw types @accepts int 2 int int 1 int int 3 int def foo int 1 int 2 int 3 passt time time for i in range 0 10000 foo 5 6 7 return time time - t,What does the code call pos params ?,an accepts - checked function,accepts,1,1,1,1,1,1,1,1,,,,,False
1941,@conf commands registerdef send x inter 0 loop 0 count None verbose None realtime None return packets False *args **kargs return gen send conf L3 socket *args **kargs x inter inter loop loop count count verbose verbose realtime realtime return packets return packets,Where do packets send ?,at layer 3,Layer 2,1,1,1,1,1,1,1,1,,,,,False
1942,"def revert ccx staff to coaches apps schema editor Custom Course For Ed X apps get model u'ccx' u' Custom Course For Ed X' db alias schema editor connection aliasif not db alias u'default' returnlist ccx Custom Course For Ed X objects using db alias all for ccx in list ccx ccx locator CCX Locator from course locator ccx course id unicode ccx id try course get course by id ccx locator except Http 404 log error u' Couldnotmigrateaccessfor CC Xcourse %s' unicode ccx locator else coach User objects get id ccx coach id allow access course coach u'ccx coach' send email False revoke access course coach u'staff' send email False log info u' The CC Xcoachof CCX%shasbeenswitchedfrom"" Staff""to""CCX Coach"" ' unicode ccx locator",Do they have the staff role on the course that they coach ?,No,"No, they do not have the staff role on the course that they coach.",2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1943,@route bp '/<store id>' methods ['PUT'] def update store id form Update Store Form if form validate on submit return stores update stores get or 404 store id **request json raise Overholt Form Error form errors,What does the code update ?,a store,Updates a store.,3,3,3,3,3,3,3,3,,,,,False
1944,@receiver Signal Handler course published def listen for course publish sender course key **kwargs Course Overview objects filter id course key delete Course Overview load from module store course key,Where has a course been published ?,in studio,Studio,1,1,1,1,1,1,1,1,,,,,False
1945,def symptom usability of credential fernet key repository fernet utils utils Fernet Utils CONF credential key repository credential fernet MAX ACTIVE KEYS return 'fernet' in CONF credential provider and not fernet utils validate key repository,How is credential key repository not is setup ?,correctly,Not configured correctly,3,3,3,3,3,3,3,3,,,,,False
1946,@mock s3 def test create existing bucket conn boto s3 connect to region u'us-west- 2 ' conn create bucket u'foobar' with assert raises S3 Create Error conn create bucket u'foobar',What does the code try ?,to create a bucket that already exists,Creating existing bucket raises error,2,2,2,2,2,2,2,2,,,,,False
1947,def mod 10 r number codec [0 9 4 6 8 2 7 1 3 5]report 0result ''for digit in number result + digitif digit isdigit report codec[ int digit + report % 10 ]return result + str 10 - report % 10,How did the same number complete ?,with the recursive mod10 key,The same number completes with the recursive mod10 key by reporting the plugin names to report objects.,1,1,1,1,1,1,1,1,,,,,False
1948,def add enrollment user id course id mode None is active True if mode is None mode default course mode course id validate course mode course id mode is active is active return data api create course enrollment user id course id mode is active,Where does a user enroll ?,in a course,Course enrollment.,3,3,3,3,3,3,3,3,,,,,False
1949,"def autoload server model app path '/' session id None url 'default' coords Session Coordinates dict url url session id session id app path app path elementid make id model id ''if model is not None model id model idif model id and session id is None raise Value Error "" Aspecificmodelwaspassedtoautoload server butnosession id thisdoesn'tworkbecausetheserverwillgenerateafreshsessionwhichwon'thavethemodelinit "" src path coords server url + '/autoload js' + '?bokeh-autoload-element ' + elementid if coords session id allowing none is not None src path src path + '&bokeh-session-id ' + session id tag AUTOLOAD TAG render src path src path elementid elementid modelid model id return encode utf 8 tag",What embeds the given model from a bokeh server session ?,a script tag,Script Tag,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1950,def install gobject iteration from kivy clock import Clocktry from gi repository import G Object as gobjectexcept Import Error import gobjectif hasattr gobject ' gobject already installed' returngobject gobject already installed Trueloop gobject Main Loop gobject threads init context loop get context def gobject iteration *largs loop 0while context pending and loop < 10 context iteration False loop + 1 Clock schedule interval gobject iteration 0,Where do gobject context iteration install ?,inside our event loop,gobject context iteration,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1951,def download file powershell url target target os path abspath target cmd ['powershell' '- Command' ' new-object System Net Web Client Download File % url r % target r ' % vars ] clean check cmd target,For what purpose do the file download at url ?,to target using powershell,File download from url to target location.,3,3,3,3,3,3,3,3,,,,,False
1952,@require http methods ['GET'] @login required@enforce shopping cart enableddef verify cart request is any course expired verify for closed enrollment request user return Json Response {'is course enrollment closed' is any course expired},When did the code call ?,when the user clicks the button to transfer control to cybersource,The code calls when the user clicks the button to transfer control to CyberSource.,3,3,3,3,3,3,3,3,,,,,False
1953,def fix ampersands value return unencoded ampersands re sub '&amp ' force unicode value,How did all unencoded ampersands encode ?,correctly,Spaces between tags.,1,1,1,1,1,1,1,1,,,,,False
1954,@contextlib contextmanagerdef delay doc updates cls delayed docs classes add cls yield delayed docs classes discard cls update doc cls u'read' update doc cls u'write',When do documentation updates disable ?,when registering reader and writer,"Updates disable during registration of readers and writers, which are marked by a decorator to find methods' class.",2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1955,"def boot time global BOOT TIM Ewith open binary '%s/stat' % get procfs path as f for line in f if line startswith 'btime' ret float line strip split [1 ] BOOT TIME retreturn retraise Runtime Error ""line'btime'notfoundin%s/stat"" % get procfs path",When did the system boot time express in seconds ?,since the epoch,1 second,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1956,def copy files in files out files import shutilimport sysif len in files len out files print 'ERROR Lengthofinputfilesmustbeidenticaltothelengthof' + 'outrputfilestobecopied' sys exit -1 for i in file in enumerate in files out file out files[i]print 'copying{ 0 }to{ 1 }' format in file out file shutil copy in file out file return out files,Does the code create a function to copy a file that can be modified by a following node without changing the original file ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1957,"def dup pow f n K if not n return [K one]if n < 0 raise Value Error ""can'traisepolynomialtoanegativepower"" if n 1 or not f or f [K one] return fg [K one]while True n m n // 2 n if m % 2 g dup mul g f K if not n breakf dup sqr f K return g",Where does the code raise f ?,in k[x ],f(x),1,1,1,1,1,1,1,1,,,,,False
1958,def pdb invoke method arg import pdbgetattr pdb Pdb nosigint True method arg,By how much does the code run ?,pdb,2x,1,1,1,1,1,1,1,1,,,,,False
1959,def ctc batch cost y true y pred input length label length label length tf to int 32 tf squeeze label length input length tf to int 32 tf squeeze input length sparse labels tf to int 32 ctc label dense to sparse y true label length y pred tf log tf transpose y pred perm [1 0 2] + 1e- 08 return tf expand dims ctc ctc loss inputs y pred labels sparse labels sequence length input length 1,Does ctc loss algorithm run on each batch element ?,Yes,Yes,3,2,3,3,3,3,3,3,3.0,2.0,3.0,3.0,True
1960,def parse output output template ret {}index 0if not output and template return retif 'translate' in template ret translate output output else output list output strip replace '\n' '' split '' if sum template values len output list raise ipmiexcept IPMI Exception 'ipmitooloutputlengthmismatch' for item in template items index end index + item[ 1 ] update value output list[index index end]ret[item[ 0 ]] update valueindex index endreturn ret,Parse the return value of which organization command into dict ?,ipmi,The output of the ipmi command is parsed into a dict.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1961,@register tagdef get upcoming events parser token try tag name arg token contents split None 1 except Value Error raise template Template Syntax Error '%rtagrequiresarguments' % token contents split [0 ] matches re search ' [0 - 9 ]+ as \\w+ ' arg if not matches raise template Template Syntax Error '%rtaghadinvalidarguments' % tag name limit var name matches groups return Upcoming Events Node var name limit,Where are the upcoming events stored ?,in the variable specified,The variable specified stores the upcoming events.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1962,def variable device device name if callable device var name tf get variable scope name + '/' + name var def tf Node Def name var name op ' Variable' device device var def if device is None device ''return device,For what purpose does the code fix the variable device ?,to colocate its ops,"
Colocate ops on same device",3,3,3,3,3,3,3,3,,,,,False
1963,def ode 1st homogeneous coeff subs indep div dep eq func order match x func args[ 0 ]f func funcu Dummy 'u' u2 Dummy 'u 2 ' r match C 1 get numbered constants eq num 1 xarg match get 'xarg' 0 yarg match get 'yarg' 0 int Integral simplify - r[r['d']] / r[r['e']] + u2 * r[r['d']] subs {x u2 r['y'] 1} u2 None x / f x sol logcombine Eq log f x int + log C1 force True sol sol subs f x u subs u u - yarg x x - xarg u f x return sol,How does the code solve a 1st order differential equation with homogeneous coefficients ?,using the substitution u_2 = frac{text{<independent variable>}}{text{<dependent variable > } },Solves ODE with homogeneous coefficients by substituting u_2 = frac{<independent variable>}{<dependent variable >},3,3,3,3,3,3,3,3,,,,,False
1964,def skip regex lines enum options skip regex options skip requirements regex if options else None if skip regex pattern re compile skip regex lines enum filterfalse lambda e pattern search e[ 1 ] lines enum return lines enum,When is the regex pattern built only ?,once,Once,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1965,def will expire certificate days ret {}if os path isfile certificate try ret['path'] certificateret['check days'] dayscert get certificate obj certificate check time datetime datetime utcnow + datetime timedelta days days expiration date cert get not after get datetime ret['cn'] parse subject cert get subject ['CN']if expiration date strftime '%Y-%m-%d%H %M %S' < check time strftime '%Y-%m-%d%H %M %S' ret['will expire'] Trueelse ret['will expire'] Falseexcept Value Error passreturn ret,When will the certificate expire ?,in the specified number of days,User account will expire in 30 days.,1,1,1,1,1,1,1,1,,,,,False
1966,def test syntax error with non ascii chars testdir testdir makepyfile u'\n#-*-coding UTF- 8 -*-\n\n\u 2603 \n' result testdir runpytest result stdout fnmatch lines ['*ERRO Rcollecting*' '* Syntax Error*' '* 1 errorin*'],When do syntaxerrors format ?,during collection,During collection,3,3,3,3,3,3,3,3,,,,,False
1967,def compare keys key record 1 key record 2 return cmp key record 1 [ 0 ] key record 2 [ 0 ],How do two protos compare ?,by key,Compares two protos by key.,3,3,3,3,3,3,3,3,,,,,False
1968,def fast isin X Y if len Y > 0 T Y copy T sort D T searchsorted X T np append T np array [0 ] W T[D] X if isinstance W bool return np zeros len X bool else return T[D] X else return np zeros len X bool,Where do indices of elements in a numpy array appear ?,in another,Inside the library.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1969,def mds destroy **kwargs return ceph cfg mds destroy **kwargs,Does the code remove a mds cli example ?,Yes,Destroys MDS service and container,2,2,2,2,2,2,2,2,,,,,False
1970,def pack Request pty req term geometry modes rows cols xpixel ypixel geometryterm Packed common NS term win Size Packed struct pack '> 4 L' cols rows xpixel ypixel modes Packed common NS modes return term Packed + win Size Packed + modes Packed,For what purpose do a pty - req request pack the code ?,so that it is suitable for sending,Suitable for sending.,3,3,3,3,3,3,3,3,,,,,False
1971,@pipeline stagedef log files session task if isinstance task Singleton Import Task log info u' Singleton {0 }' displayable path task item['path'] elif task items log info u' Album {0 }' displayable path task paths[ 0 ] for item in task items log info u'{ 0 }' displayable path item['path'],For what purpose do a coroutine log each file ?,to be imported,To import.,2,1,2,1,2,1,2,1,,,,,False
1972,def word count documents collector defaultdict list for document in documents for word count in wc mapper document collector[word] append count return [output for word counts in collector iteritems for output in wc reducer word counts ],How do the words in the input documents count ?,using mapreduce,The input documents' words count is done by the wc mapper function that appends the word count to a list for each document and returns it as a dictionary after iterating through the items.,2,2,2,2,2,2,2,2,,,,,False
1973,def get cli body ssh command response module if '^' response[ 0 ] body []elif 'running' in command or 'xml' in response[ 0 ] body responseelse try body [json loads response[ 0 ] ]except Value Error module fail json msg ' Commanddoesnotsupport JSO Noutput' command command return body,When does the code get response ?,for when transport = cli,When transport is CLI,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1974,def check newline prefix file name keep newline if isinstance keep newline bool return not keep newline full path os path join prefix file name for pattern in keep newline try if fnmatch fnmatch full path pattern return Falseexcept Type Error if fnmatch fnmatch full path str pattern return Falsereturn True,What is stating whether or not a files trailing newline should be removed ?,a boolean,Stating whether or not to remove a file's trailing newline is done by a boolean that indicates whether or not to keep the newline.,3,3,3,3,3,3,3,3,,,,,False
1975,def compare optimizers optimizers random a -1 3 + np random random size 100 random b 0 3 + np random random size 100 param grid product FUNCTIONS random a random b values []for value in param grid values append value param grid valuesprint ' Benching 1 Droot-finderoptimizersfromscipy optimize 'for optimizer in OPTIMIZERS print '% 20 s %8 itotalfunctioncalls' % optimizer name bench optimizer optimizer param grid,Where do all admit a signle root ?,in zero and a upper and lower bounds,The code compares the performance of various optimization algorithms on a set of functions that admit a single root.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1976,def items *args **kwargs if args return item *args pillarenv kwargs get 'pillarenv' if pillarenv is None if opts get 'pillarenv from saltenv' False pillarenv kwargs get 'saltenv' or opts ['environment'] else pillarenv opts get 'pillarenv' opts copy copy opts opts['pillarenv'] pillarenvpillar salt pillar get pillar opts grains opts['id'] saltenv pillarenv pillar kwargs get 'pillar' pillarenv kwargs get 'pillarenv' or opts ['pillarenv'] return pillar compile pillar,In which direction is the minion loaded the pillar data currently ?,into,Currently.,1,1,1,1,1,1,1,1,,,,,False
1977,"def bind parameters operation parameters string parameters {}for name value in parameters iteritems if value is None string parameters[name] 'NULL'elif isinstance value basestring string parameters[name] ""'"" + escape value + ""'"" else string parameters[name] str value return operation % string parameters",What does helper method bind to a sql query ?,parameters,A Python container.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1978,@image comparison baseline images [u' Event Collection plot switch orientation 2x'] def test Event Collection switch orientation 2x splt coll props generate Event Collection plot coll switch orientation coll switch orientation new positions coll get positions assert equal props[u'orientation'] coll get orientation assert equal True coll is horizontal np testing assert array equal props[u'positions'] new positions check segments coll new positions props[u'linelength'] props[u'lineoffset'] props[u'orientation'] splt set title u' Event Collection switch orientation 2 x',When does switch_orientation call ?,twice,Calling switch_orientation twice,3,3,3,3,3,3,3,3,,,,,False
1979,def imdb proposals net imdb t Timer imdb boxes [[] for in xrange imdb num images ]for i in xrange imdb num images im cv 2 imread imdb image path at i t tic imdb boxes[i] scores im proposals net im t toc print 'im proposals { d}/{ d}{ 3f}s' format i + 1 imdb num images t average time if 0 dets np hstack imdb boxes[i] scores vis proposals im dets[ 3 ] thresh 0 9 plt show return imdb boxes,Where do rpn proposals generate ?,on all images,Proposals generate on all images.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1980,def get Module module Name return the System Path[module Name],Does the code retrieve a module from the system path ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1981,def assert has n elements with path output path n xml to xml output n int n num elements len xml findall path if num elements n errmsg ' Expectedtofind%delementswithpath%s but%dwerefound ' % n path num elements raise Assertion Error errmsg,What do exactly n elements match ?,the path specified,Exactly n elements,1,1,1,1,1,1,1,1,,,,,False
1982,def import pyside 2 from Py Side 2 import Qt Gui Qt Core Qt Svg Qt Widgets Qt Print Support Qt Gui Compat types Module Type ' Qt Gui Compat' Qt Gui Compat dict update Qt Gui dict Qt Gui Compat dict update Qt Widgets dict Qt Gui Compat dict update Qt Print Support dict return Qt Core Qt Gui Compat Qt Svg QT API PYSIDE 2,Where did import pyside2 importerrors raise ?,within this function,The import pyside2 importerrors raise within this function because it cannot find the PySide2 library.,2,2,2,2,2,2,2,2,,,,,False
1983,def remove name None pkgs None **kwargs try pkg params salt ['pkg resource parse targets'] name pkgs [0 ]except Minion Error as exc raise Command Execution Error exc old list pkgs targets errors match [x for x in pkg params] for error in errors log error error if not targets return {}out salt ['cmd run all'] ['pkg delete'] + targets output loglevel 'trace' python shell False if out['retcode'] 0 and out['stderr'] errors [out['stderr']]else errors [] context pop 'pkg list pkgs' None new list pkgs ret salt utils compare dicts old new if errors raise Command Execution Error ' Problemencounteredremovingpackage s ' info {'errors' errors 'changes' ret} return ret,For what purpose do packages remove using pkg_delete(1 ) name the name of the package ?,to be deleted,To remove packages.,2,1,2,1,2,1,2,1,,,,,False
1984,def instance fault create context values fault ref models Instance Fault fault ref update values fault ref save return dict fault ref iteritems,Does the code create a new instancefault ?,Yes,"Yes, it creates a new instance fault.",3,3,3,3,3,3,3,3,,,,,False
1985,"def check settings base url None if base url is None base url settings STATIC UR Lif not base url raise Improperly Configured "" You'reusingthestaticfilesappwithouthavingsettherequired STATIC UR Lsetting "" if settings MEDIA URL base url raise Improperly Configured ' The MEDIA UR Land STATIC UR Lsettingsmusthavedifferentvalues' if settings MEDIA ROOT and settings STATIC ROOT and settings MEDIA ROOT settings STATIC ROOT raise Improperly Configured ' The MEDIA ROO Tand STATIC ROO Tsettingsmusthavedifferentvalues'",What have sane values ?,the staticfiles settings,STATIC and MEDIA UR Lsettings,2,2,2,2,2,2,2,2,,,,,False
1986,def fix indentation text return text replace ' DCTB ' '' * 4,Do tabs replace the code by spaces ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1987,def is current user admin return os environ get 'USER IS ADMIN' '0 ' '1 ',Do the user make this request ?,Yes,"Yes, they are an administrator",3,3,3,3,3,3,3,3,,,,,False
1988,"def paramiko tunnel lport rport server remoteip '127 0 0 1' keyfile None password None timeout 60 if paramiko is None raise Import Error ' Paramikonotavailable' if password is None if not try passwordless paramiko server keyfile password getpass ""%s'spassword "" % server p Process target paramiko tunnel args lport rport server remoteip kwargs dict keyfile keyfile password password p daemon Truep start return p",How do a tunner launch in a subprocess ?,with paramiko,Subprocess,1,1,1,1,1,1,1,1,,,,,False
1989,def iter spider classes module from scrapy spiders import Spiderfor obj in six itervalues vars module if inspect isclass obj and issubclass obj Spider and obj module module name and getattr obj 'name' None yield obj,Where did all spider classes define ?,in the given module that can be instantiated,Spider classes are defined in the Scrapy spiders module.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
